item_1,item_2,frequency
ITEM_1188,ITEM_4621,1
ITEM_1111,ITEM_2132,1
ITEM_2908,ITEM_874,1
ITEM_1987,ITEM_2444,1
ITEM_4699,ITEM_623,1
ITEM_2497,ITEM_869,1
ITEM_156,ITEM_697,1
ITEM_1234,ITEM_2313,1
ITEM_3829,ITEM_4854,1
ITEM_1641,ITEM_527,1
ITEM_2985,ITEM_4968,1
ITEM_1125,ITEM_915,1
ITEM_1232,ITEM_4620,1
ITEM_3271,ITEM_425,1
ITEM_2314,ITEM_3338,1
ITEM_2543,ITEM_4812,1
ITEM_723,ITEM_766,1
ITEM_1444,ITEM_4939,1
ITEM_1590,ITEM_1736,1
ITEM_1284,ITEM_940,1
ITEM_1919,ITEM_4410,1
ITEM_2388,ITEM_3051,1
ITEM_3048,ITEM_927,1
ITEM_1384,ITEM_4453,1
ITEM_381,ITEM_4926,1
ITEM_1360,ITEM_214,1
ITEM_1496,ITEM_569,1
ITEM_4732,ITEM_538,1
ITEM_1013,ITEM_4096,1
ITEM_353,ITEM_560,1
ITEM_2524,ITEM_3075,1
ITEM_3195,ITEM_4165,1
ITEM_4532,ITEM_4918,1
ITEM_2229,ITEM_4136,1
ITEM_1087,ITEM_925,1
ITEM_120,ITEM_2636,1
ITEM_4109,ITEM_4300,1
ITEM_1224,ITEM_4056,1
ITEM_1914,ITEM_956,1
ITEM_4587,ITEM_4664,1
ITEM_4721,ITEM_771,1
ITEM_49,ITEM_932,1
ITEM_3584,ITEM_3686,1
ITEM_4383,ITEM_740,1
ITEM_1111,ITEM_3134,1
ITEM_572,ITEM_67,1
ITEM_1978,ITEM_3025,1
ITEM_4860,ITEM_4895,1
ITEM_1362,ITEM_1815,1
ITEM_2598,ITEM_3964,1
ITEM_1258,ITEM_940,1
ITEM_2824,ITEM_930,1
ITEM_3440,ITEM_4343,1
ITEM_2937,ITEM_4264,1
ITEM_3478,ITEM_3692,1
ITEM_4198,ITEM_575,1
ITEM_1239,ITEM_4130,1
ITEM_1044,ITEM_181,1
ITEM_4109,ITEM_661,1
ITEM_2702,ITEM_3084,1
ITEM_1754,ITEM_240,1
ITEM_1775,ITEM_1836,1
ITEM_2016,ITEM_2209,1
ITEM_2935,ITEM_4529,1
ITEM_1751,ITEM_3013,1
ITEM_117,ITEM_672,1
ITEM_1833,ITEM_3779,1
ITEM_505,ITEM_736,1
ITEM_1155,ITEM_3602,1
ITEM_2598,ITEM_3758,1
ITEM_215,ITEM_2584,1
ITEM_3973,ITEM_453,1
ITEM_1253,ITEM_3135,1
ITEM_1751,ITEM_2977,1
ITEM_3161,ITEM_545,1
ITEM_782,ITEM_798,1
ITEM_2992,ITEM_809,1
ITEM_2907,ITEM_412,1
ITEM_3477,ITEM_591,1
ITEM_2194,ITEM_3208,1
ITEM_3050,ITEM_4746,1
ITEM_438,ITEM_591,1
ITEM_3135,ITEM_3455,1
ITEM_1551,ITEM_3332,1
ITEM_3602,ITEM_985,1
ITEM_3090,ITEM_3861,1
ITEM_1379,ITEM_2104,1
ITEM_1382,ITEM_1982,1
ITEM_1019,ITEM_4565,1
ITEM_4581,ITEM_940,1
ITEM_2754,ITEM_4508,1
ITEM_2480,ITEM_4570,1
ITEM_1951,ITEM_3836,1
ITEM_1654,ITEM_3239,1
ITEM_3473,ITEM_4361,1
ITEM_1971,ITEM_4280,1
ITEM_2779,ITEM_3836,1
ITEM_205,ITEM_4986,1
ITEM_1369,ITEM_53,1
ITEM_2213,ITEM_3837,1
ITEM_1127,ITEM_1690,1
ITEM_2425,ITEM_2845,1
ITEM_1248,ITEM_3830,1
ITEM_226,ITEM_4150,1
ITEM_2495,ITEM_3745,1
ITEM_249,ITEM_558,1
ITEM_4149,ITEM_4379,1
ITEM_3244,ITEM_3315,1
ITEM_3193,ITEM_3809,1
ITEM_2591,ITEM_2669,1
ITEM_2867,ITEM_4697,1
ITEM_2338,ITEM_3558,1
ITEM_3498,ITEM_4134,1
ITEM_1823,ITEM_2182,1
ITEM_1040,ITEM_3822,1
ITEM_1445,ITEM_2219,1
ITEM_2710,ITEM_2848,1
ITEM_4199,ITEM_531,1
ITEM_3434,ITEM_4063,1
ITEM_155,ITEM_2997,1
ITEM_3577,ITEM_4754,1
ITEM_4528,ITEM_4631,1
ITEM_1587,ITEM_3319,1
ITEM_1240,ITEM_4236,1
ITEM_3315,ITEM_4060,1
ITEM_1769,ITEM_4418,1
ITEM_1330,ITEM_1448,1
ITEM_2588,ITEM_4673,1
ITEM_112,ITEM_3418,1
ITEM_4748,ITEM_914,1
ITEM_28,ITEM_4734,1
ITEM_3116,ITEM_470,1
ITEM_1020,ITEM_4106,1
ITEM_4716,ITEM_4729,1
ITEM_1530,ITEM_984,1
