item_1,item_2,frequency
ITEM_2219,ITEM_918,1
ITEM_1719,ITEM_4223,1
ITEM_2576,ITEM_3006,1
ITEM_2168,ITEM_69,1
ITEM_3193,ITEM_76,1
ITEM_1359,ITEM_4112,1
ITEM_2183,ITEM_3539,1
ITEM_2569,ITEM_4966,1
ITEM_3072,ITEM_4513,1
ITEM_3209,ITEM_777,1
ITEM_3850,ITEM_4001,1
ITEM_4772,ITEM_814,1
ITEM_11,ITEM_2562,1
ITEM_4414,ITEM_594,1
ITEM_2190,ITEM_474,1
ITEM_2064,ITEM_3098,1
ITEM_1384,ITEM_2707,1
ITEM_4175,ITEM_4480,1
ITEM_503,ITEM_763,1
ITEM_3279,ITEM_3592,1
ITEM_1185,ITEM_2491,1
ITEM_3012,ITEM_4055,1
ITEM_2870,ITEM_443,1
ITEM_2753,ITEM_3324,1
ITEM_1879,ITEM_3144,1
ITEM_326,ITEM_4325,1
ITEM_2489,ITEM_3647,1
ITEM_3777,ITEM_4245,1
ITEM_3600,ITEM_517,1
ITEM_4031,ITEM_4673,1
ITEM_1723,ITEM_3250,1
ITEM_3352,ITEM_4724,1
ITEM_2710,ITEM_3524,1
ITEM_3687,ITEM_3901,1
ITEM_3826,ITEM_500,1
ITEM_2479,ITEM_3556,1
ITEM_232,ITEM_2931,1
ITEM_4060,ITEM_4243,1
ITEM_2500,ITEM_33,1
ITEM_4306,ITEM_572,1
ITEM_212,ITEM_4405,1
ITEM_3460,ITEM_4083,1
ITEM_2057,ITEM_4555,1
ITEM_3021,ITEM_49,1
ITEM_1783,ITEM_2854,1
ITEM_1659,ITEM_523,1
ITEM_1604,ITEM_224,1
ITEM_2557,ITEM_3463,1
ITEM_2149,ITEM_2173,1
ITEM_193,ITEM_4915,1
ITEM_4335,ITEM_633,1
ITEM_2617,ITEM_864,1
ITEM_159,ITEM_4497,1
ITEM_280,ITEM_4114,1
ITEM_3247,ITEM_706,1
ITEM_4836,ITEM_762,1
ITEM_196,ITEM_632,1
ITEM_1148,ITEM_2885,1
ITEM_329,ITEM_4481,1
ITEM_2545,ITEM_713,1
ITEM_3253,ITEM_3950,1
ITEM_4236,ITEM_4507,1
ITEM_1455,ITEM_4921,1
ITEM_2792,ITEM_4483,1
ITEM_3859,ITEM_4802,1
ITEM_2204,ITEM_3536,1
ITEM_3026,ITEM_4632,1
ITEM_223,ITEM_416,1
ITEM_2766,ITEM_860,1
ITEM_2668,ITEM_4789,1
ITEM_3754,ITEM_975,1
ITEM_2243,ITEM_2777,1
ITEM_2721,ITEM_3580,1
ITEM_1901,ITEM_4343,1
ITEM_2256,ITEM_616,1
ITEM_38,ITEM_4496,1
ITEM_1636,ITEM_190,1
ITEM_1159,ITEM_1256,1
ITEM_2819,ITEM_890,1
ITEM_2699,ITEM_682,1
ITEM_4614,ITEM_890,1
ITEM_2894,ITEM_3132,1
ITEM_741,ITEM_923,1
ITEM_2810,ITEM_3759,1
ITEM_1827,ITEM_4317,1
ITEM_1429,ITEM_2569,1
ITEM_3559,ITEM_3896,1
ITEM_2351,ITEM_608,1
ITEM_146,ITEM_2486,1
ITEM_1388,ITEM_670,1
ITEM_4150,ITEM_455,1
ITEM_2298,ITEM_3531,1
ITEM_2368,ITEM_4853,1
ITEM_1848,ITEM_354,1
ITEM_3644,ITEM_73,1
ITEM_1551,ITEM_2770,1
ITEM_1825,ITEM_4146,1
ITEM_2580,ITEM_2748,1
ITEM_1042,ITEM_4418,1
ITEM_2661,ITEM_3589,1
ITEM_4046,ITEM_4839,1
ITEM_1455,ITEM_297,1
ITEM_18,ITEM_4780,1
ITEM_2666,ITEM_4768,1
ITEM_1326,ITEM_2876,1
ITEM_2830,ITEM_3558,1
ITEM_4707,ITEM_557,1
ITEM_2568,ITEM_2594,1
ITEM_1165,ITEM_1557,1
ITEM_2660,ITEM_853,1
ITEM_3019,ITEM_53,1
ITEM_2670,ITEM_4751,1
ITEM_1402,ITEM_4641,1
ITEM_1165,ITEM_1315,1
ITEM_545,ITEM_926,1
ITEM_2569,ITEM_966,1
ITEM_3893,ITEM_730,1
ITEM_2117,ITEM_4692,1
ITEM_2461,ITEM_3683,1
ITEM_1636,ITEM_2292,1
ITEM_2704,ITEM_3064,1
ITEM_1478,ITEM_4298,1
ITEM_1129,ITEM_3312,1
ITEM_1943,ITEM_4911,1
ITEM_414,ITEM_442,1
ITEM_2587,ITEM_3009,1
ITEM_2365,ITEM_3323,1
ITEM_1014,ITEM_4848,1
ITEM_1463,ITEM_2004,1
ITEM_2340,ITEM_4735,1
ITEM_1770,ITEM_3407,1
ITEM_1510,ITEM_3027,1
ITEM_2697,ITEM_3509,1
ITEM_2123,ITEM_810,1
ITEM_2988,ITEM_3042,1
ITEM_3128,ITEM_4794,1
ITEM_1489,ITEM_2558,1
ITEM_4660,ITEM_57,1
ITEM_2549,ITEM_4092,1
ITEM_337,ITEM_4464,1
ITEM_1743,ITEM_262,1
ITEM_2494,ITEM_3801,1
ITEM_1325,ITEM_3301,1
ITEM_1176,ITEM_2830,1
ITEM_2633,ITEM_4429,1
ITEM_2526,ITEM_3927,1
ITEM_4011,ITEM_4424,1
ITEM_2279,ITEM_330,1
ITEM_3591,ITEM_76,1
ITEM_1976,ITEM_3317,1
ITEM_2469,ITEM_4728,1
ITEM_1323,ITEM_1538,1
ITEM_4677,ITEM_4776,1
ITEM_1307,ITEM_594,1
ITEM_168,ITEM_4293,1
ITEM_2998,ITEM_4227,1
ITEM_2394,ITEM_77,1
ITEM_1407,ITEM_3055,1
ITEM_1353,ITEM_4664,1
ITEM_1736,ITEM_688,1
ITEM_1784,ITEM_82,1
ITEM_2884,ITEM_348,1
ITEM_3549,ITEM_4332,1
ITEM_240,ITEM_3447,1
ITEM_1325,ITEM_2581,1
ITEM_120,ITEM_3011,1
ITEM_4768,ITEM_4917,1
ITEM_4378,ITEM_4520,1
ITEM_1331,ITEM_4750,1
ITEM_1781,ITEM_2582,1
ITEM_3427,ITEM_4606,1
ITEM_2759,ITEM_4222,1
ITEM_2759,ITEM_719,1
ITEM_2527,ITEM_3303,1
ITEM_3649,ITEM_4878,1
ITEM_1534,ITEM_3563,1
ITEM_399,ITEM_4919,1
ITEM_1285,ITEM_1956,1
ITEM_2305,ITEM_4444,1
ITEM_2201,ITEM_4960,1
ITEM_1479,ITEM_2371,1
ITEM_3485,ITEM_769,1
ITEM_101,ITEM_4830,1
ITEM_3553,ITEM_4921,1
ITEM_2650,ITEM_3528,1
ITEM_3945,ITEM_4214,1
ITEM_2746,ITEM_4118,1
ITEM_1348,ITEM_2802,1
ITEM_2395,ITEM_2566,1
ITEM_3934,ITEM_4310,1
ITEM_1473,ITEM_893,1
ITEM_1559,ITEM_1765,1
ITEM_3992,ITEM_4756,1
ITEM_4516,ITEM_4728,1
ITEM_1283,ITEM_4984,1
ITEM_1130,ITEM_351,1
ITEM_4943,ITEM_575,1
ITEM_1346,ITEM_2828,1
ITEM_347,ITEM_519,1
ITEM_3038,ITEM_3798,1
ITEM_2415,ITEM_511,1
ITEM_1532,ITEM_1764,1
ITEM_1375,ITEM_2673,1
ITEM_1537,ITEM_4594,1
ITEM_1208,ITEM_1436,1
ITEM_3356,ITEM_4294,1
ITEM_1003,ITEM_4606,1
ITEM_1888,ITEM_558,1
ITEM_1152,ITEM_2751,1
ITEM_255,ITEM_338,1
ITEM_1194,ITEM_3874,1
ITEM_276,ITEM_3925,1
ITEM_1921,ITEM_3426,1
ITEM_1017,ITEM_3250,1
ITEM_4417,ITEM_4615,1
ITEM_1193,ITEM_3034,1
ITEM_2821,ITEM_457,1
ITEM_3686,ITEM_83,1
ITEM_3737,ITEM_4995,1
ITEM_121,ITEM_358,1
ITEM_2519,ITEM_3406,1
ITEM_1372,ITEM_1859,1
ITEM_233,ITEM_723,1
ITEM_3239,ITEM_4320,1
ITEM_1360,ITEM_170,1
ITEM_1290,ITEM_477,1
ITEM_1971,ITEM_464,1
ITEM_1455,ITEM_2167,1
ITEM_1359,ITEM_3124,1
ITEM_3733,ITEM_4083,1
ITEM_1425,ITEM_346,1
ITEM_4289,ITEM_896,1
ITEM_1716,ITEM_1741,1
ITEM_1698,ITEM_3216,1
ITEM_2852,ITEM_4801,1
ITEM_2750,ITEM_4693,1
ITEM_3168,ITEM_4245,1
ITEM_4877,ITEM_4982,1
ITEM_1598,ITEM_2778,1
ITEM_1842,ITEM_4184,1
ITEM_236,ITEM_457,1
ITEM_4667,ITEM_4820,1
ITEM_158,ITEM_2181,1
ITEM_1340,ITEM_4253,1
ITEM_3310,ITEM_627,1
ITEM_2762,ITEM_3071,1
ITEM_140,ITEM_4360,1
ITEM_1223,ITEM_4862,1
ITEM_2462,ITEM_872,1
ITEM_2237,ITEM_743,1
ITEM_511,ITEM_743,1
ITEM_3728,ITEM_719,1
ITEM_2000,ITEM_2022,1
ITEM_1919,ITEM_656,1
ITEM_2315,ITEM_2744,1
ITEM_1440,ITEM_593,1
ITEM_2387,ITEM_4205,1
ITEM_1463,ITEM_4369,1
ITEM_2960,ITEM_686,1
ITEM_2054,ITEM_732,1
ITEM_1995,ITEM_3345,1
ITEM_146,ITEM_1938,1
ITEM_3711,ITEM_4119,1
ITEM_3064,ITEM_4171,1
ITEM_3825,ITEM_4786,1
ITEM_2547,ITEM_2701,1
ITEM_2691,ITEM_400,1
ITEM_1959,ITEM_3085,1
ITEM_4324,ITEM_4348,1
ITEM_1822,ITEM_42,1
ITEM_2654,ITEM_3925,1
ITEM_1442,ITEM_4219,1
ITEM_2697,ITEM_4690,1
ITEM_108,ITEM_4819,1
ITEM_2859,ITEM_337,1
ITEM_124,ITEM_4141,1
ITEM_2794,ITEM_2801,1
ITEM_2396,ITEM_619,1
ITEM_485,ITEM_4933,1
ITEM_3615,ITEM_4306,1
ITEM_3943,ITEM_4903,1
ITEM_103,ITEM_4524,1
ITEM_3855,ITEM_4361,1
ITEM_1281,ITEM_4828,1
ITEM_1772,ITEM_2285,1
ITEM_220,ITEM_3114,1
ITEM_4698,ITEM_944,1
ITEM_2555,ITEM_4303,1
ITEM_1229,ITEM_4684,1
ITEM_1227,ITEM_1481,1
ITEM_1833,ITEM_713,1
ITEM_1998,ITEM_2550,1
ITEM_2922,ITEM_700,1
ITEM_2220,ITEM_3174,1
ITEM_2071,ITEM_3653,1
ITEM_1080,ITEM_1275,1
ITEM_1846,ITEM_3319,1
ITEM_296,ITEM_90,1
ITEM_1845,ITEM_4488,1
ITEM_2481,ITEM_3235,1
ITEM_1074,ITEM_4955,1
ITEM_1626,ITEM_1727,1
ITEM_2105,ITEM_597,1
ITEM_2268,ITEM_2504,1
ITEM_2960,ITEM_4196,1
ITEM_2000,ITEM_3193,1
ITEM_2084,ITEM_606,1
ITEM_3725,ITEM_3873,1
ITEM_2399,ITEM_2777,1
ITEM_2144,ITEM_822,1
ITEM_1763,ITEM_3259,1
ITEM_2362,ITEM_2773,1
ITEM_3287,ITEM_3384,1
ITEM_2090,ITEM_3587,1
ITEM_4518,ITEM_4814,1
ITEM_4300,ITEM_4394,1
ITEM_1473,ITEM_4541,1
ITEM_199,ITEM_818,1
ITEM_185,ITEM_2908,1
ITEM_2321,ITEM_3172,1
ITEM_1336,ITEM_146,1
ITEM_2887,ITEM_3382,1
ITEM_3082,ITEM_3446,1
ITEM_4202,ITEM_4602,1
ITEM_1300,ITEM_2582,1
ITEM_4434,ITEM_912,1
ITEM_1697,ITEM_4008,1
