item_1,item_2,frequency
ITEM_1502,ITEM_3804,1
ITEM_3778,ITEM_4680,1
ITEM_1362,ITEM_1796,1
ITEM_3403,ITEM_726,1
ITEM_344,ITEM_711,1
ITEM_2253,ITEM_3054,1
ITEM_3014,ITEM_4012,1
ITEM_1338,ITEM_686,1
ITEM_3804,ITEM_493,1
ITEM_428,ITEM_546,1
ITEM_3302,ITEM_4203,1
ITEM_1866,ITEM_662,1
ITEM_3290,ITEM_4199,1
ITEM_2827,ITEM_2954,1
ITEM_301,ITEM_698,1
ITEM_2632,ITEM_3501,1
ITEM_1254,ITEM_2858,1
ITEM_2398,ITEM_539,1
ITEM_2455,ITEM_3150,1
ITEM_2041,ITEM_3386,1
ITEM_2395,ITEM_26,1
ITEM_4660,ITEM_561,1
ITEM_1341,ITEM_4345,1
ITEM_1570,ITEM_3659,1
ITEM_4039,ITEM_500,1
ITEM_1231,ITEM_1829,1
ITEM_2220,ITEM_50,1
ITEM_4066,ITEM_4699,1
ITEM_1441,ITEM_4098,1
ITEM_2011,ITEM_4245,1
ITEM_3,ITEM_3615,1
ITEM_1367,ITEM_1419,1
ITEM_1215,ITEM_2695,1
ITEM_2416,ITEM_2540,1
ITEM_2461,ITEM_4677,1
ITEM_122,ITEM_128,1
ITEM_2655,ITEM_296,1
ITEM_1470,ITEM_4091,1
ITEM_3303,ITEM_3767,1
ITEM_27,ITEM_3661,1
ITEM_1395,ITEM_3336,1
ITEM_2235,ITEM_4357,1
ITEM_3271,ITEM_4778,1
ITEM_1732,ITEM_3326,1
ITEM_1224,ITEM_4017,1
ITEM_1326,ITEM_2392,1
ITEM_478,ITEM_4820,1
ITEM_3495,ITEM_4946,1
ITEM_2148,ITEM_4950,1
ITEM_517,ITEM_817,1
ITEM_2360,ITEM_2492,1
ITEM_292,ITEM_3572,1
ITEM_1894,ITEM_1908,1
ITEM_1538,ITEM_4236,1
ITEM_1399,ITEM_3394,1
ITEM_1353,ITEM_712,1
ITEM_3873,ITEM_4488,1
ITEM_4279,ITEM_762,1
ITEM_1314,ITEM_1686,1
ITEM_4408,ITEM_918,1
ITEM_2158,ITEM_4042,1
ITEM_3042,ITEM_3512,1
ITEM_279,ITEM_3026,1
ITEM_104,ITEM_4354,1
ITEM_3333,ITEM_4584,1
ITEM_4110,ITEM_412,1
ITEM_4967,ITEM_64,1
ITEM_1024,ITEM_36,1
ITEM_1732,ITEM_4941,1
ITEM_3741,ITEM_4771,1
ITEM_1060,ITEM_4289,1
ITEM_1836,ITEM_4972,1
ITEM_1477,ITEM_394,1
ITEM_1135,ITEM_2088,1
ITEM_4805,ITEM_4939,1
ITEM_233,ITEM_4465,1
ITEM_3763,ITEM_760,1
ITEM_1733,ITEM_4326,1
ITEM_3021,ITEM_3042,1
ITEM_1279,ITEM_2311,1
ITEM_3075,ITEM_920,1
ITEM_2255,ITEM_4334,1
ITEM_1847,ITEM_874,1
ITEM_1627,ITEM_4271,1
ITEM_2570,ITEM_3911,1
ITEM_1758,ITEM_2593,1
ITEM_1168,ITEM_1870,1
ITEM_2916,ITEM_3238,1
ITEM_1701,ITEM_4423,1
ITEM_109,ITEM_3093,1
ITEM_1566,ITEM_1582,1
ITEM_420,ITEM_4261,1
ITEM_2953,ITEM_339,1
ITEM_1135,ITEM_4408,1
ITEM_4937,ITEM_80,1
ITEM_2531,ITEM_399,1
ITEM_2428,ITEM_4087,1
ITEM_505,ITEM_520,1
ITEM_2239,ITEM_4598,1
ITEM_2520,ITEM_97,1
ITEM_2531,ITEM_3977,1
ITEM_1527,ITEM_2999,1
ITEM_3327,ITEM_66,1
ITEM_3429,ITEM_67,1
ITEM_4374,ITEM_67,1
ITEM_1440,ITEM_2052,1
ITEM_3360,ITEM_401,1
ITEM_3548,ITEM_599,1
