item_1,item_2,frequency
ITEM_1404,ITEM_1690,1
ITEM_2899,ITEM_4210,1
ITEM_175,ITEM_4180,1
ITEM_322,ITEM_3867,1
ITEM_1039,ITEM_4464,1
ITEM_1736,ITEM_3428,1
ITEM_1194,ITEM_4568,1
ITEM_4617,ITEM_4849,1
ITEM_1021,ITEM_468,1
ITEM_288,ITEM_810,1
ITEM_1163,ITEM_48,1
ITEM_2397,ITEM_4083,1
ITEM_206,ITEM_3328,1
ITEM_2962,ITEM_3968,1
ITEM_3356,ITEM_4123,1
ITEM_1596,ITEM_4960,1
ITEM_4494,ITEM_4903,1
ITEM_245,ITEM_3596,1
ITEM_1063,ITEM_842,1
ITEM_2051,ITEM_3496,1
ITEM_3518,ITEM_4787,1
ITEM_1681,ITEM_2517,1
ITEM_3839,ITEM_435,1
ITEM_1449,ITEM_4633,1
ITEM_191,ITEM_2909,1
ITEM_4470,ITEM_586,1
ITEM_1645,ITEM_3951,1
ITEM_1365,ITEM_1482,1
ITEM_1934,ITEM_3878,1
ITEM_2758,ITEM_3208,1
ITEM_1839,ITEM_285,1
ITEM_285,ITEM_374,1
ITEM_1772,ITEM_3830,1
ITEM_2418,ITEM_4942,1
ITEM_3144,ITEM_356,1
ITEM_3829,ITEM_4630,1
ITEM_1426,ITEM_2768,1
ITEM_1015,ITEM_1202,1
ITEM_1961,ITEM_2184,1
ITEM_4677,ITEM_4752,1
ITEM_3576,ITEM_4617,1
ITEM_1721,ITEM_3986,1
ITEM_171,ITEM_916,1
ITEM_356,ITEM_390,1
ITEM_1775,ITEM_881,1
ITEM_2815,ITEM_3498,1
ITEM_1806,ITEM_2616,1
ITEM_1720,ITEM_1907,1
ITEM_1409,ITEM_4344,1
ITEM_1233,ITEM_3875,1
ITEM_382,ITEM_952,1
ITEM_3321,ITEM_3796,1
ITEM_2549,ITEM_4619,1
ITEM_181,ITEM_2057,1
ITEM_4119,ITEM_495,1
ITEM_2807,ITEM_4844,1
ITEM_3437,ITEM_525,1
ITEM_1806,ITEM_245,1
ITEM_4915,ITEM_922,1
ITEM_1473,ITEM_2328,1
ITEM_2579,ITEM_4240,1
ITEM_1255,ITEM_1275,1
ITEM_3761,ITEM_4916,1
ITEM_4954,ITEM_785,1
ITEM_4738,ITEM_539,1
ITEM_1462,ITEM_4376,1
ITEM_1877,ITEM_2631,1
ITEM_1126,ITEM_2742,1
ITEM_1523,ITEM_477,1
ITEM_3629,ITEM_3830,2
ITEM_1159,ITEM_482,1
ITEM_3276,ITEM_768,1
ITEM_3613,ITEM_714,1
ITEM_1346,ITEM_4302,1
ITEM_105,ITEM_929,1
ITEM_1812,ITEM_4931,1
ITEM_2521,ITEM_2784,1
ITEM_2028,ITEM_2203,1
ITEM_1155,ITEM_2038,1
ITEM_2684,ITEM_3076,1
ITEM_1245,ITEM_4166,1
ITEM_2003,ITEM_4341,1
ITEM_3060,ITEM_558,1
ITEM_262,ITEM_4959,1
ITEM_1614,ITEM_4927,1
ITEM_154,ITEM_4562,1
ITEM_1401,ITEM_3740,1
ITEM_2059,ITEM_3131,1
ITEM_21,ITEM_39,1
ITEM_2615,ITEM_3317,1
ITEM_2307,ITEM_3656,1
ITEM_2469,ITEM_3694,1
ITEM_117,ITEM_3141,1
ITEM_2229,ITEM_417,1
ITEM_2953,ITEM_4345,1
ITEM_2038,ITEM_667,1
ITEM_166,ITEM_2298,1
ITEM_2197,ITEM_3046,1
ITEM_1071,ITEM_120,1
ITEM_604,ITEM_926,1
ITEM_3454,ITEM_63,1
ITEM_771,ITEM_956,1
ITEM_1628,ITEM_349,1
ITEM_2649,ITEM_3154,1
ITEM_3428,ITEM_4100,1
ITEM_1834,ITEM_1863,1
ITEM_3027,ITEM_3808,1
ITEM_3351,ITEM_4851,1
ITEM_109,ITEM_1876,1
ITEM_109,ITEM_3146,1
ITEM_2298,ITEM_3867,1
ITEM_3716,ITEM_908,1
ITEM_2773,ITEM_471,1
ITEM_2151,ITEM_426,1
ITEM_2702,ITEM_4854,1
ITEM_1293,ITEM_2658,1
ITEM_2705,ITEM_938,1
ITEM_3094,ITEM_3452,1
ITEM_174,ITEM_3120,1
ITEM_4288,ITEM_618,1
ITEM_713,ITEM_954,1
ITEM_2188,ITEM_2195,1
ITEM_3611,ITEM_4947,1
ITEM_217,ITEM_474,1
ITEM_2809,ITEM_2948,1
ITEM_1895,ITEM_4895,1
ITEM_1017,ITEM_3152,1
ITEM_4109,ITEM_97,1
ITEM_1913,ITEM_4672,1
ITEM_2709,ITEM_3305,1
ITEM_1518,ITEM_1996,1
ITEM_2597,ITEM_4556,1
ITEM_421,ITEM_4668,1
ITEM_4488,ITEM_4728,1
ITEM_2278,ITEM_572,1
ITEM_1780,ITEM_85,1
ITEM_1602,ITEM_2975,1
ITEM_1828,ITEM_2514,1
ITEM_1019,ITEM_2779,1
ITEM_3874,ITEM_970,1
ITEM_1061,ITEM_346,1
ITEM_3789,ITEM_3939,1
ITEM_1448,ITEM_4669,1
ITEM_2838,ITEM_3150,1
ITEM_346,ITEM_4185,1
ITEM_3705,ITEM_467,1
ITEM_350,ITEM_4333,1
ITEM_1301,ITEM_2137,1
ITEM_2937,ITEM_4106,1
ITEM_1360,ITEM_1385,1
ITEM_2698,ITEM_4556,1
ITEM_2359,ITEM_4124,1
ITEM_3218,ITEM_3745,1
ITEM_1343,ITEM_376,1
ITEM_1257,ITEM_3913,1
ITEM_1629,ITEM_1809,1
ITEM_4244,ITEM_507,1
ITEM_1142,ITEM_1621,1
ITEM_3307,ITEM_3632,1
ITEM_46,ITEM_652,1
ITEM_1255,ITEM_1505,1
ITEM_1020,ITEM_1225,1
ITEM_3049,ITEM_3497,1
ITEM_191,ITEM_2968,1
ITEM_2407,ITEM_3906,1
ITEM_375,ITEM_3894,1
ITEM_514,ITEM_779,1
ITEM_2423,ITEM_4041,1
ITEM_1778,ITEM_3729,1
ITEM_3156,ITEM_319,1
ITEM_4876,ITEM_57,1
ITEM_1335,ITEM_3745,1
ITEM_4306,ITEM_938,1
ITEM_187,ITEM_3882,1
ITEM_252,ITEM_4531,1
ITEM_2622,ITEM_3415,1
ITEM_1616,ITEM_4372,1
ITEM_4090,ITEM_565,1
ITEM_1497,ITEM_4336,1
ITEM_3066,ITEM_3868,1
ITEM_734,ITEM_738,1
ITEM_4326,ITEM_4368,1
ITEM_1860,ITEM_2337,1
ITEM_2632,ITEM_3796,1
ITEM_3387,ITEM_4809,1
ITEM_1788,ITEM_2903,1
ITEM_2180,ITEM_2815,1
ITEM_1658,ITEM_807,1
ITEM_1535,ITEM_1972,1
ITEM_4215,ITEM_84,1
ITEM_2401,ITEM_2634,1
ITEM_1380,ITEM_4365,1
ITEM_2451,ITEM_4711,1
ITEM_2707,ITEM_2863,1
ITEM_2642,ITEM_457,1
ITEM_1382,ITEM_1871,1
ITEM_3256,ITEM_70,1
ITEM_2261,ITEM_339,1
ITEM_1246,ITEM_660,1
ITEM_1650,ITEM_4645,1
ITEM_4484,ITEM_4922,1
ITEM_4560,ITEM_927,1
