item_1,item_2,frequency
ITEM_1301,ITEM_4883,1
ITEM_3208,ITEM_3301,1
ITEM_176,ITEM_3284,1
ITEM_3209,ITEM_998,1
ITEM_4225,ITEM_4784,1
ITEM_4282,ITEM_4694,1
ITEM_3300,ITEM_3652,1
ITEM_2417,ITEM_4217,1
ITEM_2589,ITEM_3232,1
ITEM_754,ITEM_987,1
ITEM_2180,ITEM_969,1
ITEM_1992,ITEM_534,1
ITEM_4677,ITEM_893,1
ITEM_1247,ITEM_2785,1
ITEM_2513,ITEM_4830,1
ITEM_3278,ITEM_3510,1
ITEM_1792,ITEM_2490,1
ITEM_3140,ITEM_4544,1
ITEM_1097,ITEM_500,1
ITEM_1271,ITEM_4117,1
ITEM_2183,ITEM_603,1
ITEM_2395,ITEM_3305,1
ITEM_2112,ITEM_884,1
ITEM_4162,ITEM_4683,1
ITEM_3032,ITEM_3620,1
ITEM_1236,ITEM_4782,1
ITEM_2137,ITEM_4224,1
ITEM_159,ITEM_2047,1
ITEM_2093,ITEM_2517,1
ITEM_1039,ITEM_1337,1
ITEM_3188,ITEM_4254,1
ITEM_2244,ITEM_3302,1
ITEM_2377,ITEM_979,1
ITEM_1342,ITEM_585,1
ITEM_1893,ITEM_3825,1
ITEM_2444,ITEM_854,1
ITEM_1784,ITEM_2228,1
ITEM_2041,ITEM_2886,1
ITEM_2026,ITEM_4717,1
ITEM_18,ITEM_1975,1
ITEM_344,ITEM_4687,1
ITEM_4108,ITEM_4409,1
ITEM_1342,ITEM_4746,1
ITEM_4902,ITEM_4966,1
ITEM_1141,ITEM_1979,1
ITEM_1086,ITEM_392,1
ITEM_1585,ITEM_1837,1
ITEM_4812,ITEM_61,1
ITEM_203,ITEM_692,1
ITEM_2065,ITEM_2274,1
ITEM_2050,ITEM_471,1
ITEM_2062,ITEM_3808,1
ITEM_1095,ITEM_1636,1
ITEM_4064,ITEM_911,1
ITEM_3174,ITEM_3955,1
ITEM_1134,ITEM_2202,1
ITEM_1700,ITEM_4984,1
ITEM_1407,ITEM_3335,1
ITEM_1350,ITEM_4060,1
ITEM_2675,ITEM_616,1
ITEM_2760,ITEM_3560,1
ITEM_3237,ITEM_528,1
ITEM_3838,ITEM_4507,1
ITEM_2600,ITEM_895,1
ITEM_3863,ITEM_3903,1
ITEM_223,ITEM_4131,1
ITEM_1394,ITEM_3798,1
ITEM_3461,ITEM_4137,1
ITEM_1275,ITEM_431,1
ITEM_4869,ITEM_529,1
ITEM_1973,ITEM_4269,1
ITEM_2937,ITEM_4376,1
ITEM_3394,ITEM_4457,1
ITEM_3111,ITEM_3683,1
ITEM_1919,ITEM_2454,1
ITEM_2331,ITEM_2825,1
ITEM_1666,ITEM_941,1
ITEM_3516,ITEM_4962,1
ITEM_4205,ITEM_47,1
ITEM_1723,ITEM_3023,1
ITEM_1910,ITEM_4777,1
ITEM_4143,ITEM_4679,1
ITEM_1900,ITEM_4515,1
ITEM_245,ITEM_4005,1
ITEM_3469,ITEM_4699,1
ITEM_1417,ITEM_4602,1
ITEM_2092,ITEM_4748,1
ITEM_2335,ITEM_3630,1
ITEM_1947,ITEM_641,1
ITEM_1228,ITEM_3319,1
ITEM_1546,ITEM_4769,1
ITEM_2025,ITEM_47,1
ITEM_133,ITEM_4284,1
ITEM_3285,ITEM_4567,1
ITEM_1569,ITEM_4123,1
ITEM_1586,ITEM_730,1
ITEM_3789,ITEM_819,1
ITEM_4206,ITEM_905,1
ITEM_1852,ITEM_991,1
ITEM_2885,ITEM_930,1
