item_1,item_2,frequency
ITEM_1802,ITEM_438,1
ITEM_3904,ITEM_850,1
ITEM_424,ITEM_4319,1
ITEM_880,ITEM_936,1
ITEM_2090,ITEM_2793,1
ITEM_3488,ITEM_4566,1
ITEM_2230,ITEM_4038,1
ITEM_2619,ITEM_4694,1
ITEM_3308,ITEM_4560,1
ITEM_1603,ITEM_4512,1
ITEM_3306,ITEM_3614,1
ITEM_3697,ITEM_4963,1
ITEM_2003,ITEM_2696,1
ITEM_1821,ITEM_3684,1
ITEM_2549,ITEM_928,1
ITEM_2143,ITEM_4213,1
ITEM_3128,ITEM_4473,1
ITEM_1604,ITEM_2907,1
ITEM_283,ITEM_776,1
ITEM_2117,ITEM_2622,1
ITEM_1953,ITEM_3820,1
ITEM_4610,ITEM_4846,1
ITEM_3090,ITEM_4361,1
ITEM_1954,ITEM_3525,1
ITEM_2191,ITEM_464,1
ITEM_1096,ITEM_4975,1
ITEM_1067,ITEM_1678,1
ITEM_156,ITEM_4286,1
ITEM_1232,ITEM_839,1
ITEM_1801,ITEM_783,1
ITEM_1579,ITEM_3939,1
ITEM_1808,ITEM_3372,1
ITEM_2201,ITEM_4567,1
ITEM_4336,ITEM_685,1
ITEM_1585,ITEM_3461,1
ITEM_2761,ITEM_4326,1
ITEM_4010,ITEM_603,1
ITEM_1924,ITEM_728,1
ITEM_2623,ITEM_3034,1
ITEM_3366,ITEM_4155,1
ITEM_3060,ITEM_452,1
ITEM_2907,ITEM_3217,1
ITEM_183,ITEM_3611,1
ITEM_2675,ITEM_3829,1
ITEM_109,ITEM_1288,1
ITEM_2150,ITEM_3003,1
ITEM_1662,ITEM_4016,1
ITEM_3567,ITEM_871,1
ITEM_4354,ITEM_868,1
ITEM_2965,ITEM_3328,1
ITEM_2202,ITEM_3803,1
ITEM_2505,ITEM_3302,1
ITEM_1266,ITEM_3589,1
ITEM_2427,ITEM_4108,1
ITEM_1929,ITEM_261,1
ITEM_1872,ITEM_803,1
ITEM_178,ITEM_1792,1
ITEM_2001,ITEM_2328,1
ITEM_2797,ITEM_4202,1
ITEM_4595,ITEM_4959,1
ITEM_136,ITEM_2387,1
