item_1,item_2,frequency
ITEM_29,ITEM_4809,1
ITEM_339,ITEM_4551,1
ITEM_1127,ITEM_120,1
ITEM_3932,ITEM_4324,1
ITEM_3730,ITEM_4428,1
ITEM_1337,ITEM_3617,1
ITEM_2081,ITEM_2835,1
ITEM_1689,ITEM_4358,1
ITEM_1977,ITEM_4566,1
ITEM_1222,ITEM_4273,1
ITEM_2535,ITEM_263,1
ITEM_1735,ITEM_2868,1
ITEM_1993,ITEM_285,1
ITEM_4611,ITEM_912,1
ITEM_163,ITEM_3148,1
ITEM_1726,ITEM_3575,1
ITEM_1748,ITEM_3512,1
ITEM_1792,ITEM_2984,1
ITEM_2902,ITEM_834,1
ITEM_1732,ITEM_3336,1
ITEM_1310,ITEM_1496,1
ITEM_2089,ITEM_3988,1
ITEM_1096,ITEM_1919,1
ITEM_1887,ITEM_516,1
ITEM_3855,ITEM_848,1
ITEM_1081,ITEM_4525,1
ITEM_3279,ITEM_4280,1
ITEM_2018,ITEM_4857,1
ITEM_1697,ITEM_4243,1
ITEM_171,ITEM_4891,1
ITEM_1568,ITEM_4504,1
ITEM_1418,ITEM_651,1
ITEM_3056,ITEM_3061,1
ITEM_239,ITEM_884,1
ITEM_145,ITEM_263,1
ITEM_361,ITEM_390,1
ITEM_1828,ITEM_3966,1
ITEM_2949,ITEM_3265,1
ITEM_2926,ITEM_956,1
ITEM_1282,ITEM_1814,1
ITEM_3875,ITEM_4616,1
ITEM_3805,ITEM_3863,2
ITEM_3128,ITEM_4669,1
ITEM_3984,ITEM_773,1
ITEM_1477,ITEM_541,1
ITEM_297,ITEM_4798,1
ITEM_3389,ITEM_3845,1
ITEM_13,ITEM_602,1
ITEM_2240,ITEM_2936,1
ITEM_4722,ITEM_4990,1
ITEM_2620,ITEM_2688,1
ITEM_2540,ITEM_3433,1
ITEM_2453,ITEM_328,1
ITEM_1048,ITEM_388,1
ITEM_2468,ITEM_2836,1
ITEM_1345,ITEM_3966,1
ITEM_1354,ITEM_1783,1
ITEM_1068,ITEM_216,1
ITEM_395,ITEM_911,1
ITEM_315,ITEM_610,1
ITEM_2096,ITEM_756,1
ITEM_3756,ITEM_4768,1
ITEM_654,ITEM_912,1
ITEM_2977,ITEM_344,1
ITEM_1605,ITEM_3324,1
ITEM_1324,ITEM_478,1
ITEM_1430,ITEM_3179,1
ITEM_2392,ITEM_312,1
ITEM_3034,ITEM_4287,1
ITEM_4026,ITEM_781,1
ITEM_636,ITEM_782,1
ITEM_429,ITEM_676,1
ITEM_2102,ITEM_4943,1
ITEM_1000,ITEM_4166,1
ITEM_4393,ITEM_4501,1
ITEM_440,ITEM_552,1
ITEM_1947,ITEM_3067,1
ITEM_4078,ITEM_4775,1
ITEM_3974,ITEM_581,1
ITEM_1468,ITEM_4547,1
ITEM_1925,ITEM_3825,1
ITEM_2849,ITEM_3774,1
ITEM_3946,ITEM_4297,1
ITEM_3652,ITEM_4636,1
ITEM_1296,ITEM_4244,1
ITEM_1024,ITEM_226,1
ITEM_2173,ITEM_3243,1
ITEM_4503,ITEM_518,1
ITEM_3862,ITEM_913,1
ITEM_1787,ITEM_3020,1
ITEM_2671,ITEM_781,1
ITEM_3608,ITEM_4142,1
ITEM_1662,ITEM_2665,1
ITEM_1163,ITEM_2472,1
ITEM_3501,ITEM_3676,1
