item_1,item_2,frequency
ITEM_1623,ITEM_496,1
ITEM_1902,ITEM_938,1
ITEM_1435,ITEM_1825,1
ITEM_3845,ITEM_968,1
ITEM_287,ITEM_4990,1
ITEM_2721,ITEM_2801,1
ITEM_3940,ITEM_4855,1
ITEM_172,ITEM_3205,1
ITEM_2270,ITEM_4156,1
ITEM_1466,ITEM_378,1
ITEM_3820,ITEM_614,1
ITEM_4073,ITEM_4932,1
ITEM_3531,ITEM_3953,1
ITEM_2194,ITEM_2824,1
ITEM_1230,ITEM_2980,1
ITEM_4274,ITEM_4560,1
ITEM_4409,ITEM_4781,1
ITEM_3855,ITEM_446,1
ITEM_3834,ITEM_885,1
ITEM_1713,ITEM_4446,1
ITEM_2395,ITEM_3523,1
ITEM_500,ITEM_752,1
ITEM_1419,ITEM_1922,1
ITEM_2332,ITEM_4950,1
ITEM_4751,ITEM_733,1
ITEM_1412,ITEM_3456,1
ITEM_4910,ITEM_532,1
ITEM_263,ITEM_3671,1
ITEM_2590,ITEM_4432,1
ITEM_3813,ITEM_3989,1
ITEM_1212,ITEM_3130,2
ITEM_3430,ITEM_847,1
ITEM_2026,ITEM_3518,1
ITEM_4095,ITEM_776,1
ITEM_3315,ITEM_750,1
ITEM_3016,ITEM_3220,1
ITEM_2011,ITEM_4763,1
ITEM_3321,ITEM_749,1
ITEM_2851,ITEM_3663,1
ITEM_3772,ITEM_4453,1
ITEM_4743,ITEM_4904,1
ITEM_1162,ITEM_511,1
ITEM_3188,ITEM_3606,1
ITEM_1950,ITEM_753,1
ITEM_2268,ITEM_3177,1
ITEM_2284,ITEM_4974,1
ITEM_2618,ITEM_922,1
ITEM_3803,ITEM_4946,1
ITEM_195,ITEM_206,1
ITEM_3045,ITEM_3647,1
ITEM_2741,ITEM_367,1
ITEM_2250,ITEM_3152,1
ITEM_1737,ITEM_3319,1
ITEM_188,ITEM_3883,1
ITEM_3730,ITEM_455,1
ITEM_3463,ITEM_4398,1
ITEM_3823,ITEM_978,1
ITEM_3258,ITEM_3869,1
ITEM_1731,ITEM_4726,1
ITEM_1737,ITEM_724,1
ITEM_2673,ITEM_3699,1
ITEM_631,ITEM_815,1
ITEM_4142,ITEM_4916,1
ITEM_2112,ITEM_479,1
ITEM_1757,ITEM_3529,1
ITEM_3321,ITEM_3456,1
ITEM_1842,ITEM_2840,1
ITEM_2402,ITEM_3105,1
ITEM_3239,ITEM_3420,1
ITEM_182,ITEM_3413,1
ITEM_746,ITEM_813,1
ITEM_1270,ITEM_4537,1
ITEM_3061,ITEM_4469,1
ITEM_3097,ITEM_3345,1
ITEM_1918,ITEM_4461,1
ITEM_1929,ITEM_3574,1
ITEM_4607,ITEM_947,1
ITEM_2973,ITEM_4682,1
ITEM_1637,ITEM_4396,1
ITEM_2793,ITEM_4646,1
ITEM_1613,ITEM_2955,1
ITEM_397,ITEM_4513,1
ITEM_3958,ITEM_4625,1
ITEM_2770,ITEM_3332,1
ITEM_3210,ITEM_3616,1
ITEM_1370,ITEM_3842,1
ITEM_1209,ITEM_782,1
ITEM_2894,ITEM_417,1
ITEM_4225,ITEM_4738,1
ITEM_2159,ITEM_4993,1
ITEM_1403,ITEM_438,1
ITEM_2281,ITEM_809,1
ITEM_1722,ITEM_3906,1
ITEM_2085,ITEM_3142,1
ITEM_2412,ITEM_349,1
ITEM_1630,ITEM_2975,1
ITEM_4395,ITEM_744,1
ITEM_1996,ITEM_4310,1
ITEM_2033,ITEM_3807,1
ITEM_1374,ITEM_2934,1
ITEM_198,ITEM_2363,1
ITEM_1901,ITEM_1965,1
ITEM_1498,ITEM_4854,1
ITEM_1369,ITEM_3019,1
ITEM_2922,ITEM_4146,1
ITEM_4405,ITEM_4555,1
ITEM_1894,ITEM_2568,1
ITEM_2823,ITEM_319,1
ITEM_4246,ITEM_466,1
ITEM_1866,ITEM_3011,1
ITEM_1143,ITEM_406,1
ITEM_3199,ITEM_770,1
ITEM_1933,ITEM_2721,1
ITEM_3287,ITEM_4387,1
ITEM_2618,ITEM_3241,1
ITEM_1446,ITEM_3037,1
ITEM_1161,ITEM_2115,1
ITEM_3934,ITEM_3937,1
ITEM_2578,ITEM_661,1
ITEM_4232,ITEM_539,1
ITEM_4141,ITEM_646,1
ITEM_1597,ITEM_888,1
ITEM_1994,ITEM_3132,1
ITEM_1867,ITEM_4152,1
ITEM_2007,ITEM_3112,1
ITEM_4554,ITEM_958,1
ITEM_3621,ITEM_3930,1
ITEM_1119,ITEM_298,1
ITEM_3019,ITEM_3029,1
ITEM_654,ITEM_756,1
ITEM_1084,ITEM_3937,1
ITEM_4209,ITEM_4846,1
ITEM_3622,ITEM_4950,1
ITEM_2076,ITEM_3484,1
ITEM_3016,ITEM_475,1
ITEM_1284,ITEM_3463,1
ITEM_496,ITEM_959,1
ITEM_2937,ITEM_3227,1
ITEM_2334,ITEM_4343,1
ITEM_4016,ITEM_4416,1
ITEM_1949,ITEM_1959,1
ITEM_1493,ITEM_2024,1
ITEM_3385,ITEM_4088,1
ITEM_2105,ITEM_305,1
ITEM_2631,ITEM_305,1
ITEM_1398,ITEM_3110,1
ITEM_1146,ITEM_638,1
ITEM_257,ITEM_4860,1
ITEM_3285,ITEM_4416,1
ITEM_1109,ITEM_1786,1
ITEM_2849,ITEM_4030,1
ITEM_234,ITEM_2781,1
ITEM_300,ITEM_3170,1
ITEM_1180,ITEM_1868,1
ITEM_3623,ITEM_4750,1
ITEM_1224,ITEM_4426,1
ITEM_2007,ITEM_320,1
ITEM_2696,ITEM_752,1
ITEM_1855,ITEM_4993,1
ITEM_4786,ITEM_4967,1
ITEM_3324,ITEM_4434,1
ITEM_1310,ITEM_2433,1
ITEM_2865,ITEM_419,1
ITEM_1894,ITEM_3556,1
ITEM_1450,ITEM_4688,1
ITEM_2547,ITEM_3967,1
ITEM_37,ITEM_611,1
ITEM_2090,ITEM_4190,1
ITEM_1690,ITEM_4049,1
ITEM_3625,ITEM_4348,1
ITEM_165,ITEM_4466,1
ITEM_1725,ITEM_3225,1
ITEM_4490,ITEM_746,1
ITEM_1672,ITEM_616,1
ITEM_152,ITEM_2524,1
ITEM_1558,ITEM_3744,1
ITEM_1714,ITEM_1787,1
ITEM_2112,ITEM_3918,1
ITEM_2141,ITEM_4398,1
ITEM_1106,ITEM_550,1
ITEM_3025,ITEM_3625,1
ITEM_1541,ITEM_456,1
ITEM_3691,ITEM_4807,1
ITEM_2040,ITEM_3124,1
ITEM_1210,ITEM_2551,1
ITEM_4031,ITEM_4182,1
ITEM_1415,ITEM_4480,1
ITEM_3258,ITEM_4424,1
ITEM_3229,ITEM_772,1
ITEM_1522,ITEM_2676,1
ITEM_4638,ITEM_800,1
ITEM_114,ITEM_3083,1
ITEM_2640,ITEM_4309,1
ITEM_2770,ITEM_3318,1
ITEM_262,ITEM_4183,1
ITEM_2365,ITEM_2873,1
ITEM_2578,ITEM_881,1
ITEM_281,ITEM_763,1
ITEM_1229,ITEM_277,1
ITEM_1466,ITEM_3935,1
ITEM_2060,ITEM_4922,1
ITEM_3547,ITEM_3713,1
ITEM_1785,ITEM_4516,1
ITEM_2008,ITEM_4701,1
ITEM_2652,ITEM_856,1
ITEM_523,ITEM_711,1
ITEM_2058,ITEM_2180,1
ITEM_3603,ITEM_868,1
ITEM_3118,ITEM_459,1
ITEM_3067,ITEM_3136,1
ITEM_4739,ITEM_4793,1
ITEM_0,ITEM_1727,1
ITEM_30,ITEM_4944,1
ITEM_1113,ITEM_4979,1
ITEM_2270,ITEM_4176,1
ITEM_2103,ITEM_4083,1
ITEM_4778,ITEM_4971,1
ITEM_3692,ITEM_3896,1
ITEM_3410,ITEM_573,1
ITEM_3227,ITEM_4263,1
ITEM_1647,ITEM_3146,1
ITEM_3285,ITEM_4761,1
ITEM_2770,ITEM_929,1
ITEM_3431,ITEM_4395,1
ITEM_1420,ITEM_791,1
ITEM_2309,ITEM_3080,1
ITEM_369,ITEM_4264,1
ITEM_1065,ITEM_2655,1
ITEM_1181,ITEM_263,1
ITEM_1071,ITEM_3232,1
ITEM_1330,ITEM_4138,1
ITEM_3569,ITEM_4812,1
ITEM_2088,ITEM_855,1
ITEM_1621,ITEM_4579,1
ITEM_1335,ITEM_3743,1
ITEM_3714,ITEM_572,1
ITEM_2367,ITEM_381,1
ITEM_2222,ITEM_4943,1
ITEM_3303,ITEM_729,1
ITEM_4630,ITEM_629,1
ITEM_1506,ITEM_2748,1
ITEM_2013,ITEM_3537,1
ITEM_1084,ITEM_3422,1
ITEM_3252,ITEM_3282,1
ITEM_1994,ITEM_2590,1
