item_1,item_2,frequency
ITEM_2927,ITEM_4553,1
ITEM_1196,ITEM_93,1
ITEM_327,ITEM_4272,1
ITEM_1324,ITEM_313,1
ITEM_2531,ITEM_3242,1
ITEM_3814,ITEM_4941,1
ITEM_1977,ITEM_3488,1
ITEM_1273,ITEM_2541,1
ITEM_2898,ITEM_3131,1
ITEM_1918,ITEM_4917,1
ITEM_3607,ITEM_815,1
ITEM_2173,ITEM_2221,1
ITEM_2274,ITEM_4783,1
ITEM_1665,ITEM_17,1
ITEM_3462,ITEM_4088,1
ITEM_3832,ITEM_4680,1
ITEM_1368,ITEM_1855,1
ITEM_4047,ITEM_4671,1
ITEM_3518,ITEM_543,1
ITEM_3967,ITEM_4589,1
ITEM_2787,ITEM_3703,1
ITEM_4471,ITEM_507,1
ITEM_3648,ITEM_768,1
ITEM_2943,ITEM_90,1
ITEM_2875,ITEM_3874,1
ITEM_2719,ITEM_2840,1
ITEM_1693,ITEM_1708,1
ITEM_2034,ITEM_4168,1
ITEM_1045,ITEM_3782,1
ITEM_4169,ITEM_489,1
ITEM_2587,ITEM_2970,1
ITEM_4217,ITEM_4769,1
ITEM_1034,ITEM_2549,1
ITEM_2890,ITEM_727,1
ITEM_1034,ITEM_2050,1
ITEM_1801,ITEM_4414,1
ITEM_3892,ITEM_942,1
ITEM_1928,ITEM_3548,1
ITEM_3235,ITEM_4426,1
ITEM_3766,ITEM_898,1
ITEM_2102,ITEM_754,1
ITEM_216,ITEM_4170,1
ITEM_328,ITEM_528,1
ITEM_187,ITEM_574,1
ITEM_411,ITEM_968,1
ITEM_2386,ITEM_2685,1
ITEM_1656,ITEM_3437,1
ITEM_3534,ITEM_3886,1
ITEM_1522,ITEM_4185,1
ITEM_4047,ITEM_93,1
ITEM_3608,ITEM_4591,1
ITEM_4010,ITEM_4486,1
ITEM_3441,ITEM_4092,1
ITEM_3679,ITEM_4788,1
ITEM_1373,ITEM_1864,1
ITEM_4150,ITEM_4410,1
ITEM_2255,ITEM_4506,1
ITEM_2912,ITEM_4315,1
ITEM_3842,ITEM_3916,1
ITEM_2800,ITEM_3476,1
ITEM_2908,ITEM_4261,1
ITEM_1572,ITEM_2195,1
ITEM_3279,ITEM_3718,1
ITEM_1513,ITEM_4422,1
ITEM_3414,ITEM_4087,1
ITEM_2616,ITEM_4534,1
ITEM_3047,ITEM_3353,1
ITEM_2317,ITEM_3337,1
ITEM_1811,ITEM_4088,1
ITEM_1955,ITEM_4829,1
ITEM_2696,ITEM_693,1
