item_1,item_2,frequency
ITEM_4309,ITEM_743,1
ITEM_4008,ITEM_694,1
ITEM_1283,ITEM_3182,1
ITEM_1119,ITEM_2407,1
ITEM_1785,ITEM_2997,1
ITEM_1524,ITEM_4115,1
ITEM_1437,ITEM_4617,1
ITEM_4106,ITEM_590,1
ITEM_2092,ITEM_875,1
ITEM_2444,ITEM_97,1
ITEM_1070,ITEM_2682,1
ITEM_1237,ITEM_1272,1
ITEM_3659,ITEM_4503,1
ITEM_1657,ITEM_2750,1
ITEM_2044,ITEM_3870,1
ITEM_1072,ITEM_4723,1
ITEM_1040,ITEM_2272,1
ITEM_194,ITEM_4597,1
ITEM_2373,ITEM_2388,1
ITEM_3194,ITEM_894,1
ITEM_2697,ITEM_352,1
ITEM_2474,ITEM_942,1
ITEM_1011,ITEM_2573,1
ITEM_2013,ITEM_3010,1
ITEM_1811,ITEM_3983,1
ITEM_2737,ITEM_4294,1
ITEM_1241,ITEM_1630,1
ITEM_1280,ITEM_777,1
ITEM_4059,ITEM_933,1
ITEM_1338,ITEM_3360,1
ITEM_1691,ITEM_3885,1
ITEM_3038,ITEM_584,1
ITEM_2930,ITEM_4192,1
ITEM_282,ITEM_4556,1
ITEM_3047,ITEM_3733,1
ITEM_1589,ITEM_224,1
ITEM_2377,ITEM_2861,1
ITEM_2089,ITEM_3443,1
ITEM_3068,ITEM_4583,1
ITEM_1158,ITEM_1957,1
ITEM_1580,ITEM_75,1
ITEM_439,ITEM_981,1
ITEM_1057,ITEM_2048,1
ITEM_2786,ITEM_4737,1
ITEM_1757,ITEM_2276,1
ITEM_1414,ITEM_3622,1
ITEM_2871,ITEM_2934,1
ITEM_1135,ITEM_2876,1
ITEM_4029,ITEM_4246,1
ITEM_3336,ITEM_3724,1
ITEM_2406,ITEM_4607,1
ITEM_1205,ITEM_1514,1
ITEM_3108,ITEM_71,1
ITEM_1699,ITEM_4150,1
ITEM_1357,ITEM_154,1
ITEM_3019,ITEM_467,1
ITEM_1621,ITEM_2354,1
ITEM_4559,ITEM_722,1
ITEM_2442,ITEM_2644,1
ITEM_271,ITEM_72,1
ITEM_3366,ITEM_522,1
ITEM_4772,ITEM_894,1
ITEM_2050,ITEM_3987,1
ITEM_1419,ITEM_4347,1
ITEM_3358,ITEM_4546,1
ITEM_1709,ITEM_2668,1
ITEM_3018,ITEM_668,1
ITEM_1860,ITEM_3429,1
ITEM_1769,ITEM_4098,1
ITEM_1187,ITEM_4448,1
ITEM_2821,ITEM_3071,1
ITEM_3938,ITEM_4921,1
ITEM_301,ITEM_530,1
ITEM_2011,ITEM_4283,1
ITEM_4224,ITEM_4404,1
ITEM_3621,ITEM_771,1
ITEM_4635,ITEM_894,1
ITEM_3944,ITEM_713,1
ITEM_3151,ITEM_498,1
ITEM_2893,ITEM_825,1
ITEM_1968,ITEM_3699,1
ITEM_1766,ITEM_4695,1
ITEM_2214,ITEM_777,1
ITEM_2161,ITEM_2864,1
ITEM_3585,ITEM_3598,1
ITEM_2403,ITEM_70,1
ITEM_2526,ITEM_2713,1
ITEM_2526,ITEM_447,1
ITEM_164,ITEM_2642,1
ITEM_1810,ITEM_2388,1
ITEM_3265,ITEM_4902,1
ITEM_1573,ITEM_1893,1
ITEM_2594,ITEM_4167,1
ITEM_1462,ITEM_2159,1
ITEM_1725,ITEM_461,1
ITEM_1305,ITEM_304,1
ITEM_2820,ITEM_4149,1
ITEM_3205,ITEM_3243,1
ITEM_3794,ITEM_4007,1
ITEM_1306,ITEM_2620,1
ITEM_2134,ITEM_3375,1
ITEM_650,ITEM_726,1
ITEM_4753,ITEM_4788,1
ITEM_2190,ITEM_888,1
ITEM_2453,ITEM_3541,1
ITEM_1036,ITEM_2520,1
ITEM_2392,ITEM_2885,1
ITEM_3343,ITEM_944,1
ITEM_2940,ITEM_2956,1
ITEM_2062,ITEM_2884,1
ITEM_3266,ITEM_4661,1
ITEM_3446,ITEM_919,1
ITEM_2720,ITEM_4466,1
ITEM_1995,ITEM_913,1
ITEM_2054,ITEM_3918,1
ITEM_1190,ITEM_2365,1
ITEM_1969,ITEM_898,1
ITEM_1290,ITEM_3315,1
ITEM_2132,ITEM_2185,1
ITEM_4874,ITEM_804,1
ITEM_1759,ITEM_4992,1
ITEM_1468,ITEM_4021,1
ITEM_2678,ITEM_327,1
ITEM_3321,ITEM_4416,1
ITEM_514,ITEM_540,1
ITEM_4415,ITEM_588,1
ITEM_1859,ITEM_764,1
ITEM_4996,ITEM_759,1
ITEM_3085,ITEM_4971,1
ITEM_1980,ITEM_3696,1
ITEM_252,ITEM_4684,1
ITEM_2723,ITEM_326,1
ITEM_2667,ITEM_3096,1
ITEM_153,ITEM_2538,1
ITEM_1044,ITEM_4532,1
ITEM_2319,ITEM_4802,1
ITEM_280,ITEM_4082,1
ITEM_2267,ITEM_4410,1
ITEM_1270,ITEM_4647,1
ITEM_2822,ITEM_4164,1
ITEM_1011,ITEM_2855,1
ITEM_2959,ITEM_688,1
ITEM_2367,ITEM_4127,1
ITEM_2715,ITEM_3617,1
ITEM_4175,ITEM_4860,1
ITEM_1385,ITEM_455,1
ITEM_217,ITEM_4023,1
ITEM_4192,ITEM_453,1
ITEM_3268,ITEM_76,1
ITEM_3672,ITEM_3823,1
ITEM_1214,ITEM_4485,1
ITEM_3014,ITEM_3099,1
ITEM_2718,ITEM_292,1
ITEM_2407,ITEM_3535,1
ITEM_1650,ITEM_3633,1
ITEM_347,ITEM_3747,1
