item_1,item_2,frequency
ITEM_1200,ITEM_1327,1
ITEM_1868,ITEM_3737,1
ITEM_3579,ITEM_904,1
ITEM_1003,ITEM_4141,1
ITEM_1791,ITEM_2998,1
ITEM_2265,ITEM_3194,1
ITEM_4584,ITEM_4585,1
ITEM_3112,ITEM_505,1
ITEM_3845,ITEM_4475,1
ITEM_1785,ITEM_2760,1
ITEM_1683,ITEM_4897,1
ITEM_4440,ITEM_4897,1
ITEM_1383,ITEM_3070,1
ITEM_2194,ITEM_4958,1
ITEM_2619,ITEM_4282,1
ITEM_3048,ITEM_3352,1
ITEM_3593,ITEM_4445,1
ITEM_1541,ITEM_3207,1
ITEM_1401,ITEM_811,1
ITEM_1496,ITEM_4204,1
ITEM_2223,ITEM_565,1
ITEM_2907,ITEM_97,1
ITEM_4552,ITEM_4847,1
ITEM_3571,ITEM_4663,1
ITEM_1546,ITEM_4690,1
ITEM_1228,ITEM_203,1
ITEM_2993,ITEM_4986,1
ITEM_4231,ITEM_4665,1
ITEM_2003,ITEM_3730,1
ITEM_1224,ITEM_1544,1
ITEM_1437,ITEM_3944,1
ITEM_1497,ITEM_4051,1
ITEM_3986,ITEM_4610,1
ITEM_1822,ITEM_2579,1
ITEM_1499,ITEM_4747,1
ITEM_335,ITEM_3802,1
ITEM_1973,ITEM_3003,1
ITEM_224,ITEM_4386,1
ITEM_1470,ITEM_212,1
ITEM_2244,ITEM_2505,1
ITEM_2128,ITEM_523,1
ITEM_1583,ITEM_3793,1
ITEM_178,ITEM_3497,1
ITEM_268,ITEM_958,1
ITEM_1629,ITEM_2768,1
ITEM_1303,ITEM_1362,1
ITEM_1517,ITEM_4494,1
ITEM_2229,ITEM_3435,1
ITEM_2097,ITEM_2601,1
ITEM_1305,ITEM_452,1
ITEM_1255,ITEM_2861,1
ITEM_2164,ITEM_4616,1
ITEM_2770,ITEM_4257,1
ITEM_1041,ITEM_1803,1
ITEM_1813,ITEM_2934,1
ITEM_2816,ITEM_352,1
ITEM_2138,ITEM_3503,1
ITEM_2309,ITEM_4018,1
ITEM_1571,ITEM_3907,1
ITEM_3564,ITEM_4273,1
ITEM_2135,ITEM_4945,1
ITEM_1591,ITEM_1750,1
ITEM_4208,ITEM_4907,1
ITEM_2511,ITEM_4877,1
ITEM_3734,ITEM_4355,1
ITEM_1063,ITEM_186,1
ITEM_2428,ITEM_3128,1
ITEM_1440,ITEM_3823,1
ITEM_4256,ITEM_928,1
ITEM_1698,ITEM_265,1
ITEM_588,ITEM_903,1
ITEM_4583,ITEM_800,1
ITEM_1833,ITEM_2354,1
ITEM_3102,ITEM_3258,1
ITEM_1993,ITEM_2049,1
ITEM_2409,ITEM_4760,1
ITEM_105,ITEM_380,1
ITEM_1766,ITEM_310,1
ITEM_1019,ITEM_3090,1
ITEM_102,ITEM_4408,1
ITEM_2119,ITEM_2373,1
ITEM_2695,ITEM_4098,1
ITEM_2548,ITEM_4203,1
ITEM_2806,ITEM_4965,1
ITEM_1909,ITEM_658,1
ITEM_3339,ITEM_860,1
ITEM_3463,ITEM_3504,1
ITEM_3483,ITEM_3657,1
ITEM_1540,ITEM_4842,1
ITEM_1518,ITEM_2972,1
ITEM_1705,ITEM_2251,1
ITEM_358,ITEM_748,1
ITEM_229,ITEM_4124,1
ITEM_1871,ITEM_2672,1
ITEM_806,ITEM_897,1
ITEM_1296,ITEM_3641,1
ITEM_2705,ITEM_327,1
ITEM_1679,ITEM_1758,1
ITEM_1079,ITEM_2165,1
ITEM_2590,ITEM_4628,1
ITEM_1209,ITEM_4509,1
ITEM_3713,ITEM_4416,1
ITEM_1238,ITEM_4397,1
ITEM_1010,ITEM_3384,1
ITEM_1380,ITEM_154,1
ITEM_3210,ITEM_3260,1
ITEM_3766,ITEM_866,1
ITEM_1083,ITEM_4740,1
ITEM_1808,ITEM_4030,1
ITEM_1935,ITEM_436,1
ITEM_1161,ITEM_3737,1
ITEM_2851,ITEM_515,1
ITEM_1940,ITEM_3109,1
ITEM_4981,ITEM_606,1
ITEM_1228,ITEM_4388,1
ITEM_3469,ITEM_4878,1
ITEM_1680,ITEM_3934,1
ITEM_3383,ITEM_4933,1
ITEM_106,ITEM_1397,1
ITEM_2413,ITEM_4002,1
ITEM_4061,ITEM_780,1
ITEM_2237,ITEM_4626,1
ITEM_2617,ITEM_2821,1
ITEM_1624,ITEM_2795,1
ITEM_3140,ITEM_4662,1
ITEM_364,ITEM_4331,1
ITEM_2324,ITEM_639,1
ITEM_1362,ITEM_4775,1
ITEM_3076,ITEM_4737,1
ITEM_2772,ITEM_4938,1
ITEM_2691,ITEM_3490,1
ITEM_1104,ITEM_164,1
ITEM_3532,ITEM_4436,1
ITEM_2936,ITEM_3628,1
ITEM_4421,ITEM_4467,1
ITEM_2901,ITEM_3974,1
ITEM_3647,ITEM_3780,1
ITEM_312,ITEM_3528,1
ITEM_225,ITEM_3981,1
ITEM_1156,ITEM_4312,1
ITEM_3937,ITEM_3942,1
ITEM_1777,ITEM_4674,1
ITEM_2279,ITEM_4654,1
ITEM_3804,ITEM_4911,1
ITEM_413,ITEM_941,1
ITEM_2612,ITEM_348,1
ITEM_3822,ITEM_795,1
ITEM_4722,ITEM_4769,1
ITEM_1810,ITEM_3586,1
ITEM_2865,ITEM_4569,1
ITEM_2786,ITEM_2963,1
ITEM_1946,ITEM_269,1
ITEM_1355,ITEM_2415,1
ITEM_1500,ITEM_2546,1
ITEM_2168,ITEM_4145,1
ITEM_2513,ITEM_2963,1
ITEM_1438,ITEM_4419,1
ITEM_3218,ITEM_431,1
ITEM_268,ITEM_3057,1
ITEM_1352,ITEM_2967,1
ITEM_2157,ITEM_2940,1
ITEM_1937,ITEM_3307,1
ITEM_1576,ITEM_4323,1
ITEM_241,ITEM_4979,1
ITEM_4603,ITEM_4770,1
ITEM_1097,ITEM_1961,1
ITEM_66,ITEM_887,1
ITEM_2649,ITEM_2904,1
ITEM_1080,ITEM_3056,1
ITEM_2631,ITEM_3410,1
ITEM_37,ITEM_81,1
ITEM_3170,ITEM_4128,1
ITEM_4144,ITEM_4243,1
ITEM_1151,ITEM_4623,1
ITEM_172,ITEM_1877,1
ITEM_2951,ITEM_69,1
ITEM_1488,ITEM_905,1
ITEM_476,ITEM_4925,1
ITEM_4344,ITEM_498,1
ITEM_1884,ITEM_4633,1
ITEM_2063,ITEM_2322,1
ITEM_528,ITEM_711,1
ITEM_4953,ITEM_672,1
ITEM_2668,ITEM_3645,1
ITEM_2522,ITEM_3563,1
ITEM_601,ITEM_910,1
ITEM_2505,ITEM_3672,1
ITEM_2998,ITEM_4755,1
ITEM_3128,ITEM_582,1
ITEM_184,ITEM_4227,1
ITEM_4386,ITEM_859,1
ITEM_1470,ITEM_4450,1
ITEM_445,ITEM_930,1
ITEM_1395,ITEM_4072,1
ITEM_3118,ITEM_4561,1
ITEM_3102,ITEM_4052,1
ITEM_366,ITEM_550,1
ITEM_1991,ITEM_2018,1
ITEM_2973,ITEM_3373,1
ITEM_1270,ITEM_3284,1
ITEM_2257,ITEM_462,1
ITEM_1270,ITEM_4601,1
ITEM_2232,ITEM_2566,1
ITEM_1423,ITEM_3142,1
ITEM_3937,ITEM_4753,1
ITEM_1018,ITEM_1054,1
ITEM_4745,ITEM_4997,1
ITEM_1444,ITEM_4798,1
ITEM_1881,ITEM_343,1
ITEM_1385,ITEM_4121,1
ITEM_2643,ITEM_4547,1
ITEM_4051,ITEM_4118,1
ITEM_1231,ITEM_4901,1
ITEM_1533,ITEM_1693,1
ITEM_1881,ITEM_3817,1
ITEM_2136,ITEM_4652,1
ITEM_2053,ITEM_2142,1
ITEM_4571,ITEM_4749,1
ITEM_228,ITEM_695,1
ITEM_2471,ITEM_3193,1
ITEM_136,ITEM_799,1
ITEM_4574,ITEM_542,1
ITEM_1855,ITEM_3255,1
ITEM_3263,ITEM_4737,1
ITEM_1604,ITEM_2636,1
ITEM_745,ITEM_842,1
ITEM_1732,ITEM_380,1
ITEM_1442,ITEM_3059,1
ITEM_3131,ITEM_3595,1
ITEM_3233,ITEM_674,1
ITEM_2297,ITEM_662,1
ITEM_2186,ITEM_2388,1
ITEM_4634,ITEM_4975,1
ITEM_3902,ITEM_4429,1
ITEM_16,ITEM_2361,1
ITEM_3870,ITEM_549,1
ITEM_2726,ITEM_4581,1
ITEM_3609,ITEM_964,1
ITEM_2793,ITEM_4271,1
ITEM_1434,ITEM_897,1
ITEM_1894,ITEM_2103,1
ITEM_2487,ITEM_3842,1
ITEM_396,ITEM_4030,1
ITEM_3224,ITEM_421,1
ITEM_3098,ITEM_4380,1
ITEM_2213,ITEM_4421,1
ITEM_1593,ITEM_2273,1
ITEM_1331,ITEM_1729,1
ITEM_1080,ITEM_1179,1
ITEM_2779,ITEM_4849,1
ITEM_2665,ITEM_28,1
ITEM_3260,ITEM_3683,1
ITEM_3149,ITEM_872,1
ITEM_4751,ITEM_872,1
ITEM_2266,ITEM_626,1
ITEM_1456,ITEM_2263,1
ITEM_4129,ITEM_462,1
ITEM_1416,ITEM_3225,1
ITEM_3511,ITEM_501,1
ITEM_1121,ITEM_3636,1
ITEM_4258,ITEM_694,1
ITEM_1162,ITEM_3852,1
ITEM_1473,ITEM_2126,1
ITEM_4359,ITEM_4988,1
ITEM_1961,ITEM_1996,1
ITEM_152,ITEM_2183,1
ITEM_2788,ITEM_3179,1
ITEM_4012,ITEM_4875,1
ITEM_1239,ITEM_4530,1
ITEM_2437,ITEM_2881,1
ITEM_2525,ITEM_4872,1
ITEM_3670,ITEM_4940,1
ITEM_329,ITEM_516,1
ITEM_2899,ITEM_422,1
ITEM_2372,ITEM_2623,1
ITEM_1530,ITEM_1916,1
ITEM_2640,ITEM_3154,1
ITEM_4668,ITEM_996,1
ITEM_1233,ITEM_3681,1
ITEM_1018,ITEM_3242,1
ITEM_4091,ITEM_4952,1
ITEM_3005,ITEM_4488,1
ITEM_3422,ITEM_70,1
ITEM_4479,ITEM_4975,1
ITEM_4212,ITEM_765,1
ITEM_1607,ITEM_3700,1
ITEM_1549,ITEM_2629,1
ITEM_2999,ITEM_3131,1
ITEM_221,ITEM_2893,1
