item_1,item_2,frequency
ITEM_1586,ITEM_1612,1
ITEM_1097,ITEM_4496,1
ITEM_1255,ITEM_424,1
ITEM_1421,ITEM_4138,1
ITEM_2524,ITEM_4497,1
ITEM_3274,ITEM_4404,1
ITEM_2728,ITEM_4115,1
ITEM_1110,ITEM_3737,1
ITEM_1696,ITEM_585,1
ITEM_1726,ITEM_2939,1
ITEM_1044,ITEM_4960,1
ITEM_1581,ITEM_3693,1
ITEM_1156,ITEM_1556,1
ITEM_3517,ITEM_4096,1
ITEM_3592,ITEM_796,1
ITEM_1328,ITEM_4643,1
ITEM_3649,ITEM_4885,1
ITEM_1781,ITEM_3918,1
ITEM_2130,ITEM_2504,1
ITEM_3508,ITEM_4925,1
ITEM_2075,ITEM_4352,1
ITEM_3256,ITEM_783,1
ITEM_1567,ITEM_3830,1
ITEM_4066,ITEM_4811,1
ITEM_1597,ITEM_4088,1
ITEM_4755,ITEM_4831,1
ITEM_1065,ITEM_31,1
ITEM_4724,ITEM_4989,1
ITEM_1537,ITEM_3940,1
ITEM_1156,ITEM_1232,1
ITEM_2813,ITEM_4130,1
ITEM_1315,ITEM_1960,1
ITEM_1090,ITEM_2839,1
ITEM_2327,ITEM_273,1
ITEM_3076,ITEM_4540,1
ITEM_2607,ITEM_564,1
ITEM_1920,ITEM_4111,1
ITEM_3275,ITEM_75,1
ITEM_3429,ITEM_351,1
ITEM_1640,ITEM_964,1
ITEM_1095,ITEM_1909,1
ITEM_304,ITEM_930,1
ITEM_2913,ITEM_4303,1
ITEM_3907,ITEM_4390,1
ITEM_3594,ITEM_785,1
ITEM_3310,ITEM_3755,1
ITEM_301,ITEM_4465,1
ITEM_1703,ITEM_4639,1
ITEM_2983,ITEM_372,1
ITEM_2369,ITEM_2522,1
ITEM_122,ITEM_2089,2
ITEM_2691,ITEM_402,1
ITEM_2119,ITEM_3802,1
ITEM_171,ITEM_2302,1
ITEM_4034,ITEM_90,1
ITEM_2745,ITEM_4217,1
ITEM_199,ITEM_4518,1
ITEM_3183,ITEM_67,1
ITEM_2289,ITEM_3502,1
ITEM_1863,ITEM_46,1
ITEM_1522,ITEM_197,1
ITEM_1364,ITEM_1635,1
ITEM_4458,ITEM_934,1
ITEM_257,ITEM_3579,1
ITEM_1146,ITEM_2403,1
ITEM_4485,ITEM_896,1
ITEM_3785,ITEM_4892,1
ITEM_2608,ITEM_73,1
ITEM_2120,ITEM_4359,1
ITEM_2632,ITEM_3472,1
ITEM_1741,ITEM_4319,1
ITEM_1060,ITEM_4126,1
ITEM_1491,ITEM_785,1
ITEM_4393,ITEM_666,1
ITEM_2289,ITEM_544,1
ITEM_3795,ITEM_4475,1
ITEM_1504,ITEM_2524,1
ITEM_1650,ITEM_2826,1
ITEM_317,ITEM_3478,1
ITEM_1471,ITEM_3149,1
ITEM_1901,ITEM_2770,1
ITEM_2233,ITEM_2650,1
ITEM_4412,ITEM_837,1
ITEM_3213,ITEM_4182,1
ITEM_318,ITEM_3335,1
ITEM_2013,ITEM_3487,1
ITEM_4211,ITEM_4345,1
ITEM_1045,ITEM_2489,1
ITEM_2548,ITEM_2727,1
ITEM_1283,ITEM_4911,1
ITEM_1486,ITEM_2460,1
ITEM_4090,ITEM_4901,1
ITEM_1866,ITEM_2855,1
ITEM_3893,ITEM_3943,1
ITEM_2809,ITEM_2840,1
ITEM_2375,ITEM_2501,1
ITEM_2808,ITEM_4320,1
ITEM_2277,ITEM_3736,1
ITEM_4083,ITEM_670,1
ITEM_1002,ITEM_2513,1
ITEM_1919,ITEM_965,1
ITEM_3487,ITEM_4539,1
ITEM_2226,ITEM_2400,1
ITEM_1972,ITEM_4261,1
ITEM_3172,ITEM_3876,1
ITEM_3309,ITEM_714,1
ITEM_329,ITEM_4377,1
ITEM_2171,ITEM_4385,1
ITEM_458,ITEM_898,1
ITEM_3257,ITEM_593,1
ITEM_2453,ITEM_4092,1
ITEM_2878,ITEM_4085,1
ITEM_1560,ITEM_58,1
ITEM_319,ITEM_3733,1
ITEM_2350,ITEM_3134,1
ITEM_3776,ITEM_3984,1
ITEM_2201,ITEM_3297,1
ITEM_1393,ITEM_3172,1
ITEM_2375,ITEM_3673,1
ITEM_3910,ITEM_608,1
ITEM_1744,ITEM_4990,1
ITEM_3582,ITEM_849,1
ITEM_2910,ITEM_52,1
ITEM_3606,ITEM_419,1
ITEM_2536,ITEM_4499,1
ITEM_1608,ITEM_2087,1
ITEM_1991,ITEM_3548,1
ITEM_1546,ITEM_4044,1
ITEM_3494,ITEM_768,1
ITEM_1680,ITEM_3393,1
ITEM_1712,ITEM_3458,1
ITEM_1422,ITEM_2699,1
ITEM_4707,ITEM_4795,1
ITEM_1936,ITEM_2864,1
ITEM_3913,ITEM_4631,1
ITEM_1503,ITEM_3232,1
ITEM_1523,ITEM_930,1
ITEM_2835,ITEM_4986,1
ITEM_3216,ITEM_4610,1
ITEM_1073,ITEM_410,1
ITEM_1237,ITEM_3278,1
ITEM_3250,ITEM_3266,1
ITEM_2016,ITEM_3253,1
ITEM_2121,ITEM_2888,1
ITEM_1814,ITEM_4640,1
ITEM_106,ITEM_2551,1
ITEM_3128,ITEM_576,1
ITEM_2759,ITEM_335,1
ITEM_3407,ITEM_4910,1
ITEM_2574,ITEM_663,1
ITEM_356,ITEM_3810,1
ITEM_4109,ITEM_946,1
ITEM_2165,ITEM_4550,1
ITEM_2150,ITEM_623,1
ITEM_3609,ITEM_4675,1
ITEM_4069,ITEM_4822,1
ITEM_1408,ITEM_4973,1
ITEM_3109,ITEM_4806,1
ITEM_2537,ITEM_3683,1
ITEM_1809,ITEM_2453,1
ITEM_1061,ITEM_1363,1
ITEM_1833,ITEM_2265,1
ITEM_4369,ITEM_754,1
ITEM_2356,ITEM_4448,1
ITEM_2149,ITEM_4568,1
ITEM_163,ITEM_2481,1
ITEM_1836,ITEM_4811,1
ITEM_2976,ITEM_972,1
ITEM_1477,ITEM_4608,1
ITEM_1513,ITEM_4645,1
ITEM_1129,ITEM_510,1
ITEM_1976,ITEM_3905,1
ITEM_525,ITEM_930,1
ITEM_1526,ITEM_2157,1
ITEM_1892,ITEM_690,1
ITEM_1218,ITEM_574,1
ITEM_1884,ITEM_2351,1
ITEM_1077,ITEM_1158,1
ITEM_1020,ITEM_1029,1
ITEM_4122,ITEM_4169,1
ITEM_1462,ITEM_537,1
ITEM_1441,ITEM_3345,1
ITEM_2645,ITEM_3066,1
ITEM_1661,ITEM_2924,1
ITEM_3907,ITEM_4139,1
ITEM_1042,ITEM_13,1
ITEM_2855,ITEM_786,1
ITEM_4269,ITEM_4934,1
ITEM_1855,ITEM_607,1
ITEM_2570,ITEM_4371,1
ITEM_1334,ITEM_2347,1
ITEM_4460,ITEM_4610,1
ITEM_240,ITEM_3816,1
ITEM_103,ITEM_4733,1
ITEM_3215,ITEM_4699,1
ITEM_1754,ITEM_4377,1
ITEM_1211,ITEM_3696,1
ITEM_1427,ITEM_2129,1
ITEM_1082,ITEM_1231,1
ITEM_1919,ITEM_4522,1
ITEM_1893,ITEM_4733,1
ITEM_190,ITEM_3641,1
ITEM_3136,ITEM_3569,1
ITEM_1276,ITEM_2680,1
ITEM_3686,ITEM_502,1
ITEM_4311,ITEM_574,1
ITEM_1783,ITEM_1786,1
ITEM_3065,ITEM_3438,1
ITEM_2408,ITEM_4115,1
ITEM_1600,ITEM_2605,1
ITEM_1147,ITEM_1956,1
ITEM_3996,ITEM_997,1
ITEM_1890,ITEM_2251,1
ITEM_1451,ITEM_2526,1
ITEM_1790,ITEM_4763,1
ITEM_2415,ITEM_4365,1
ITEM_2507,ITEM_3623,1
ITEM_168,ITEM_2815,1
ITEM_3020,ITEM_3029,1
ITEM_2007,ITEM_2366,1
ITEM_2615,ITEM_616,1
ITEM_1282,ITEM_698,1
ITEM_3851,ITEM_4673,1
ITEM_1887,ITEM_4373,1
ITEM_2473,ITEM_2719,1
ITEM_4375,ITEM_4601,1
ITEM_1407,ITEM_2206,1
ITEM_3747,ITEM_4257,1
ITEM_1889,ITEM_3003,1
ITEM_2138,ITEM_750,1
ITEM_2802,ITEM_969,1
ITEM_1774,ITEM_4741,1
ITEM_1242,ITEM_171,1
