item_1,item_2,frequency
ITEM_3515,ITEM_3657,1
ITEM_1771,ITEM_4331,1
ITEM_4070,ITEM_4535,1
ITEM_13,ITEM_2654,1
ITEM_2533,ITEM_3114,1
ITEM_2466,ITEM_4250,1
ITEM_4900,ITEM_4913,1
ITEM_3833,ITEM_3926,1
ITEM_1909,ITEM_324,1
ITEM_2108,ITEM_3154,1
ITEM_1377,ITEM_4968,1
ITEM_1714,ITEM_613,1
ITEM_1327,ITEM_3039,1
ITEM_1084,ITEM_2175,1
ITEM_2140,ITEM_4480,1
ITEM_3514,ITEM_4972,1
ITEM_309,ITEM_3317,1
ITEM_1244,ITEM_4959,1
ITEM_1003,ITEM_1286,1
ITEM_3431,ITEM_3436,1
ITEM_1144,ITEM_1891,1
ITEM_105,ITEM_478,1
ITEM_2960,ITEM_3634,1
ITEM_3171,ITEM_90,1
ITEM_1250,ITEM_1881,1
ITEM_1268,ITEM_2765,1
ITEM_114,ITEM_804,1
ITEM_2183,ITEM_2473,1
ITEM_1522,ITEM_4181,1
ITEM_2759,ITEM_3809,1
ITEM_1824,ITEM_3571,1
ITEM_2112,ITEM_239,1
ITEM_14,ITEM_3588,1
ITEM_2223,ITEM_3654,1
ITEM_1717,ITEM_4586,1
ITEM_1618,ITEM_947,1
ITEM_649,ITEM_717,1
ITEM_156,ITEM_1804,1
ITEM_2163,ITEM_28,1
ITEM_192,ITEM_799,1
ITEM_1362,ITEM_4510,1
ITEM_200,ITEM_4414,1
ITEM_1741,ITEM_747,1
ITEM_1267,ITEM_3704,1
ITEM_1991,ITEM_559,1
ITEM_3289,ITEM_4699,1
ITEM_4035,ITEM_4533,1
ITEM_3679,ITEM_3692,1
ITEM_2029,ITEM_3721,1
ITEM_1817,ITEM_2717,1
ITEM_4222,ITEM_4810,1
ITEM_1197,ITEM_466,1
ITEM_3923,ITEM_4073,1
ITEM_4958,ITEM_985,1
ITEM_1171,ITEM_3447,1
ITEM_1752,ITEM_530,1
ITEM_786,ITEM_863,1
ITEM_4007,ITEM_551,1
ITEM_4737,ITEM_941,1
ITEM_1953,ITEM_274,1
ITEM_147,ITEM_4178,1
ITEM_1285,ITEM_3234,1
ITEM_2587,ITEM_36,1
ITEM_4343,ITEM_4505,1
ITEM_1405,ITEM_925,1
ITEM_4564,ITEM_588,1
ITEM_3465,ITEM_3734,1
ITEM_4157,ITEM_8,1
ITEM_1064,ITEM_1352,1
ITEM_3769,ITEM_479,1
ITEM_4068,ITEM_616,1
ITEM_1648,ITEM_1801,1
ITEM_2143,ITEM_3627,1
ITEM_1301,ITEM_2224,1
ITEM_2920,ITEM_4223,1
ITEM_18,ITEM_4972,1
ITEM_2864,ITEM_616,1
ITEM_381,ITEM_781,1
ITEM_2931,ITEM_4658,1
ITEM_1124,ITEM_3427,1
ITEM_1384,ITEM_2763,1
ITEM_2149,ITEM_4721,1
ITEM_3877,ITEM_4859,1
ITEM_3636,ITEM_4249,1
ITEM_1165,ITEM_3928,1
ITEM_3646,ITEM_4420,1
ITEM_4213,ITEM_590,1
ITEM_1516,ITEM_413,1
ITEM_1414,ITEM_3819,1
ITEM_1428,ITEM_2302,1
ITEM_4092,ITEM_736,1
ITEM_2306,ITEM_822,1
ITEM_2250,ITEM_676,1
ITEM_2975,ITEM_3120,1
ITEM_2085,ITEM_913,1
ITEM_2824,ITEM_4077,1
ITEM_2382,ITEM_4741,1
ITEM_1655,ITEM_2487,1
ITEM_1774,ITEM_4310,1
ITEM_3149,ITEM_3334,1
ITEM_2770,ITEM_3212,1
ITEM_3539,ITEM_364,1
ITEM_1831,ITEM_3842,1
ITEM_1257,ITEM_1979,1
ITEM_1085,ITEM_4926,1
ITEM_2642,ITEM_4742,1
ITEM_133,ITEM_266,1
ITEM_1294,ITEM_3770,1
ITEM_4026,ITEM_538,1
ITEM_3808,ITEM_692,1
ITEM_2117,ITEM_3304,1
ITEM_4525,ITEM_591,1
ITEM_3301,ITEM_572,1
ITEM_2439,ITEM_4707,1
ITEM_1395,ITEM_1681,1
ITEM_3244,ITEM_4779,1
ITEM_2280,ITEM_753,1
ITEM_1058,ITEM_4315,1
ITEM_1812,ITEM_959,1
ITEM_1517,ITEM_481,1
ITEM_3343,ITEM_4575,1
ITEM_2316,ITEM_2562,1
ITEM_3353,ITEM_4900,1
ITEM_4820,ITEM_839,1
ITEM_345,ITEM_4567,1
ITEM_1274,ITEM_392,1
ITEM_163,ITEM_4827,1
ITEM_2713,ITEM_3667,1
ITEM_1724,ITEM_4262,1
ITEM_603,ITEM_861,1
ITEM_3040,ITEM_3212,1
ITEM_1187,ITEM_1740,1
ITEM_1828,ITEM_578,1
ITEM_3830,ITEM_4072,1
ITEM_1818,ITEM_352,1
ITEM_3039,ITEM_426,1
ITEM_3683,ITEM_3950,1
ITEM_3,ITEM_3143,1
ITEM_1448,ITEM_2740,1
ITEM_1550,ITEM_904,1
ITEM_1061,ITEM_4598,1
ITEM_3301,ITEM_3668,1
ITEM_2257,ITEM_3188,1
ITEM_1549,ITEM_4093,1
ITEM_1597,ITEM_647,1
ITEM_182,ITEM_4082,1
ITEM_2793,ITEM_4026,1
ITEM_1273,ITEM_498,1
ITEM_2390,ITEM_3116,1
ITEM_4091,ITEM_4710,1
ITEM_2960,ITEM_4992,1
ITEM_3144,ITEM_3475,1
ITEM_1361,ITEM_3174,1
