item_1,item_2,frequency
ITEM_308,ITEM_4144,1
ITEM_1389,ITEM_2366,1
ITEM_253,ITEM_3579,1
ITEM_3378,ITEM_574,1
ITEM_2695,ITEM_3711,1
ITEM_3018,ITEM_3845,1
ITEM_135,ITEM_445,1
ITEM_1816,ITEM_3105,1
ITEM_2830,ITEM_3592,1
ITEM_2092,ITEM_3484,1
ITEM_2903,ITEM_4192,1
ITEM_3797,ITEM_4215,1
ITEM_357,ITEM_4017,1
ITEM_2057,ITEM_951,1
ITEM_2325,ITEM_2423,1
ITEM_4689,ITEM_787,1
ITEM_2419,ITEM_4197,1
ITEM_2166,ITEM_2811,1
ITEM_2813,ITEM_4135,1
ITEM_4745,ITEM_599,1
ITEM_3272,ITEM_4267,1
ITEM_2444,ITEM_4491,1
ITEM_2589,ITEM_2731,1
ITEM_407,ITEM_861,1
ITEM_1875,ITEM_918,1
ITEM_1122,ITEM_2907,1
ITEM_1491,ITEM_3798,1
ITEM_128,ITEM_4060,1
ITEM_264,ITEM_4625,1
ITEM_2129,ITEM_3369,1
ITEM_220,ITEM_700,1
ITEM_1879,ITEM_3999,1
ITEM_1384,ITEM_4833,1
ITEM_2963,ITEM_4625,1
ITEM_3100,ITEM_4755,1
ITEM_4548,ITEM_4743,1
ITEM_1170,ITEM_2005,1
ITEM_1473,ITEM_2001,1
ITEM_2496,ITEM_3414,1
ITEM_3416,ITEM_4143,1
ITEM_2862,ITEM_4905,1
ITEM_1990,ITEM_373,1
ITEM_3666,ITEM_753,1
ITEM_1735,ITEM_2281,1
ITEM_3433,ITEM_3579,1
ITEM_1081,ITEM_1819,1
ITEM_3496,ITEM_3986,1
ITEM_2770,ITEM_3445,1
ITEM_2138,ITEM_2902,1
ITEM_1675,ITEM_2934,1
ITEM_1301,ITEM_3446,1
ITEM_3743,ITEM_4834,1
ITEM_2284,ITEM_2309,1
ITEM_1988,ITEM_3101,1
ITEM_355,ITEM_3962,1
ITEM_1813,ITEM_530,1
ITEM_2974,ITEM_3978,1
ITEM_3448,ITEM_973,1
ITEM_4331,ITEM_4428,1
ITEM_3976,ITEM_4488,1
ITEM_1665,ITEM_3769,1
ITEM_1342,ITEM_2554,1
ITEM_1347,ITEM_4490,1
ITEM_2682,ITEM_2798,1
ITEM_2835,ITEM_4520,1
ITEM_1139,ITEM_2719,1
ITEM_1068,ITEM_2706,1
ITEM_1983,ITEM_3994,1
ITEM_3149,ITEM_3793,1
ITEM_1256,ITEM_4018,1
ITEM_4287,ITEM_87,1
ITEM_3377,ITEM_4334,1
ITEM_2522,ITEM_4706,1
ITEM_4190,ITEM_4853,1
ITEM_2390,ITEM_4929,1
ITEM_670,ITEM_996,1
ITEM_3868,ITEM_4171,1
ITEM_2168,ITEM_4164,1
ITEM_3166,ITEM_3485,1
ITEM_3189,ITEM_4844,1
ITEM_3910,ITEM_4938,1
ITEM_1101,ITEM_4740,1
ITEM_2843,ITEM_304,1
ITEM_1429,ITEM_1471,1
ITEM_1890,ITEM_2104,1
ITEM_1696,ITEM_3209,1
ITEM_1789,ITEM_3277,1
ITEM_2214,ITEM_2894,1
ITEM_2354,ITEM_3690,1
ITEM_1677,ITEM_2795,1
ITEM_3218,ITEM_4890,1
ITEM_1206,ITEM_4482,1
ITEM_1079,ITEM_3268,1
ITEM_1208,ITEM_3601,1
ITEM_3879,ITEM_4222,1
ITEM_1394,ITEM_3909,1
ITEM_3494,ITEM_4457,1
ITEM_3855,ITEM_937,1
ITEM_2849,ITEM_3865,1
ITEM_1611,ITEM_4153,1
ITEM_1327,ITEM_4745,1
