item_1,item_2,frequency
ITEM_1065,ITEM_1633,1
ITEM_1716,ITEM_70,1
ITEM_2698,ITEM_4119,1
ITEM_1590,ITEM_3290,1
ITEM_3301,ITEM_4836,1
ITEM_1959,ITEM_2757,1
ITEM_171,ITEM_4675,1
ITEM_3303,ITEM_4102,1
ITEM_1726,ITEM_4265,1
ITEM_3812,ITEM_3841,1
ITEM_4192,ITEM_4479,1
ITEM_2034,ITEM_3878,1
ITEM_2962,ITEM_3157,1
ITEM_1312,ITEM_3608,1
ITEM_192,ITEM_3445,1
ITEM_3818,ITEM_4641,1
ITEM_2409,ITEM_4189,1
ITEM_295,ITEM_3208,1
ITEM_118,ITEM_147,1
ITEM_245,ITEM_4841,1
ITEM_1401,ITEM_487,1
ITEM_1886,ITEM_4406,1
ITEM_419,ITEM_4958,1
ITEM_1994,ITEM_3119,1
ITEM_1351,ITEM_4275,1
ITEM_1421,ITEM_3117,1
ITEM_3755,ITEM_3855,1
ITEM_3371,ITEM_744,1
ITEM_4109,ITEM_664,1
ITEM_1667,ITEM_4707,1
ITEM_4944,ITEM_867,1
ITEM_3159,ITEM_3874,1
ITEM_1848,ITEM_570,1
ITEM_1763,ITEM_4724,1
ITEM_3613,ITEM_4793,1
ITEM_3436,ITEM_3699,1
ITEM_1191,ITEM_1666,1
ITEM_1444,ITEM_3060,1
ITEM_1770,ITEM_4037,1
ITEM_1324,ITEM_2613,1
ITEM_3021,ITEM_932,1
ITEM_3857,ITEM_4681,1
ITEM_3183,ITEM_3816,1
ITEM_1331,ITEM_95,1
ITEM_3973,ITEM_4233,1
ITEM_1247,ITEM_1611,1
ITEM_1387,ITEM_4991,1
ITEM_4638,ITEM_4991,1
ITEM_1304,ITEM_3643,1
ITEM_1304,ITEM_3739,1
ITEM_195,ITEM_3825,1
ITEM_3530,ITEM_947,1
ITEM_2830,ITEM_3851,1
ITEM_2830,ITEM_502,1
ITEM_376,ITEM_4409,1
ITEM_1291,ITEM_318,1
ITEM_2147,ITEM_4672,1
ITEM_232,ITEM_989,1
ITEM_2093,ITEM_2164,1
ITEM_4050,ITEM_4126,1
ITEM_2569,ITEM_3307,1
ITEM_2295,ITEM_881,1
ITEM_1777,ITEM_2965,1
ITEM_1497,ITEM_3169,1
ITEM_1412,ITEM_3630,1
ITEM_1946,ITEM_3208,1
ITEM_3067,ITEM_344,1
ITEM_108,ITEM_1134,1
ITEM_1326,ITEM_4155,1
ITEM_1691,ITEM_2491,2
ITEM_112,ITEM_4217,1
ITEM_4032,ITEM_4541,1
ITEM_3766,ITEM_378,1
ITEM_2072,ITEM_4485,1
ITEM_2020,ITEM_2546,1
ITEM_2717,ITEM_3450,1
ITEM_3485,ITEM_4161,1
ITEM_2152,ITEM_4700,1
