item_1,item_2,frequency
ITEM_1126,ITEM_1718,1
ITEM_1906,ITEM_4815,1
ITEM_3103,ITEM_4472,1
ITEM_1737,ITEM_1959,1
ITEM_2879,ITEM_4679,1
ITEM_4358,ITEM_4376,1
ITEM_1677,ITEM_1874,1
ITEM_2799,ITEM_3300,1
ITEM_3356,ITEM_4433,1
ITEM_493,ITEM_509,1
ITEM_3312,ITEM_3891,1
ITEM_4311,ITEM_686,1
ITEM_3180,ITEM_81,1
ITEM_2203,ITEM_2937,1
ITEM_4405,ITEM_471,1
ITEM_2696,ITEM_84,1
ITEM_1242,ITEM_1282,1
ITEM_1263,ITEM_4269,1
ITEM_4267,ITEM_4333,1
ITEM_1205,ITEM_3815,1
ITEM_206,ITEM_3115,1
ITEM_35,ITEM_4589,1
ITEM_4416,ITEM_4511,1
ITEM_3635,ITEM_488,1
ITEM_2230,ITEM_4887,1
ITEM_3386,ITEM_4348,1
ITEM_1732,ITEM_4301,1
ITEM_1768,ITEM_3783,1
ITEM_3090,ITEM_4019,1
ITEM_195,ITEM_2899,1
ITEM_3397,ITEM_3733,1
ITEM_1882,ITEM_909,1
ITEM_1097,ITEM_4039,1
ITEM_3477,ITEM_4538,1
ITEM_1817,ITEM_2299,1
ITEM_2023,ITEM_3051,1
ITEM_2574,ITEM_4126,1
ITEM_1544,ITEM_3168,1
ITEM_1501,ITEM_2670,1
ITEM_2214,ITEM_575,1
ITEM_2614,ITEM_659,1
ITEM_1397,ITEM_3190,1
ITEM_1394,ITEM_4806,1
ITEM_236,ITEM_502,1
ITEM_2389,ITEM_84,1
ITEM_3025,ITEM_620,1
ITEM_3051,ITEM_4792,1
ITEM_1479,ITEM_2075,1
ITEM_2126,ITEM_2377,1
ITEM_1241,ITEM_3536,1
ITEM_584,ITEM_835,1
ITEM_1815,ITEM_4510,1
ITEM_3364,ITEM_708,1
ITEM_1985,ITEM_4796,1
ITEM_368,ITEM_673,1
ITEM_1696,ITEM_3435,1
ITEM_2093,ITEM_4616,1
ITEM_1439,ITEM_4992,1
ITEM_3478,ITEM_3679,1
ITEM_1625,ITEM_1951,1
ITEM_2430,ITEM_4667,1
ITEM_383,ITEM_3933,1
ITEM_2038,ITEM_985,1
ITEM_2013,ITEM_3135,1
ITEM_3465,ITEM_3911,1
ITEM_2241,ITEM_3904,1
ITEM_2068,ITEM_2305,1
ITEM_488,ITEM_503,1
ITEM_2745,ITEM_3461,1
ITEM_4094,ITEM_4383,1
ITEM_1640,ITEM_3741,1
ITEM_2675,ITEM_4345,1
ITEM_2159,ITEM_4306,1
ITEM_3814,ITEM_4963,1
ITEM_2307,ITEM_884,1
ITEM_1994,ITEM_4247,1
ITEM_2549,ITEM_3970,1
ITEM_1385,ITEM_4916,1
ITEM_15,ITEM_4698,1
ITEM_1858,ITEM_2455,1
ITEM_1604,ITEM_2628,1
ITEM_2502,ITEM_4244,1
ITEM_1621,ITEM_3347,1
ITEM_360,ITEM_399,1
ITEM_1354,ITEM_4235,1
ITEM_2368,ITEM_756,1
ITEM_2581,ITEM_808,1
ITEM_2924,ITEM_41,1
ITEM_3386,ITEM_4632,1
ITEM_1679,ITEM_2593,1
ITEM_1439,ITEM_4731,1
ITEM_4382,ITEM_964,1
ITEM_2940,ITEM_3335,1
ITEM_2298,ITEM_458,1
ITEM_2193,ITEM_521,1
ITEM_2495,ITEM_4266,1
ITEM_1364,ITEM_712,1
ITEM_1786,ITEM_4412,1
ITEM_2621,ITEM_4998,1
ITEM_1624,ITEM_4030,1
ITEM_2551,ITEM_4335,1
ITEM_3613,ITEM_765,1
ITEM_2640,ITEM_2868,1
ITEM_4480,ITEM_72,1
ITEM_365,ITEM_629,1
ITEM_1647,ITEM_2335,1
ITEM_1085,ITEM_3090,1
ITEM_1650,ITEM_3405,1
ITEM_1948,ITEM_2107,1
ITEM_38,ITEM_4264,1
ITEM_1143,ITEM_1828,1
ITEM_1579,ITEM_718,1
ITEM_2096,ITEM_4982,1
ITEM_1853,ITEM_4876,1
ITEM_17,ITEM_3627,1
ITEM_4017,ITEM_4364,1
ITEM_3601,ITEM_477,1
ITEM_1756,ITEM_4616,1
ITEM_1667,ITEM_1986,1
ITEM_2447,ITEM_4980,1
ITEM_1055,ITEM_4230,1
ITEM_2469,ITEM_2510,1
ITEM_2692,ITEM_4878,1
ITEM_4058,ITEM_576,1
ITEM_1429,ITEM_71,1
ITEM_1751,ITEM_4036,1
ITEM_4129,ITEM_4590,1
ITEM_1982,ITEM_3410,1
ITEM_633,ITEM_702,1
ITEM_2707,ITEM_505,1
ITEM_3157,ITEM_691,1
ITEM_324,ITEM_4304,1
ITEM_4095,ITEM_751,1
ITEM_262,ITEM_998,1
ITEM_1096,ITEM_987,1
ITEM_3253,ITEM_4574,1
ITEM_1485,ITEM_3702,1
ITEM_2031,ITEM_268,1
ITEM_2731,ITEM_3700,1
ITEM_2346,ITEM_2823,1
ITEM_2602,ITEM_830,1
ITEM_1465,ITEM_3287,1
ITEM_2820,ITEM_4327,1
ITEM_1184,ITEM_2956,1
ITEM_2004,ITEM_2756,1
ITEM_1484,ITEM_3517,1
ITEM_2854,ITEM_3176,1
ITEM_102,ITEM_962,1
ITEM_257,ITEM_4175,1
