item_1,item_2,frequency
ITEM_368,ITEM_4413,1
ITEM_2179,ITEM_2729,1
ITEM_2518,ITEM_4174,1
ITEM_3701,ITEM_40,1
ITEM_1719,ITEM_3031,1
ITEM_1744,ITEM_485,1
ITEM_1659,ITEM_4457,1
ITEM_1296,ITEM_4815,1
ITEM_3242,ITEM_4360,1
ITEM_1688,ITEM_2062,1
ITEM_1260,ITEM_3330,1
ITEM_2257,ITEM_3252,1
ITEM_1689,ITEM_4376,1
ITEM_125,ITEM_4966,1
ITEM_1274,ITEM_3166,1
ITEM_2717,ITEM_3525,1
ITEM_1618,ITEM_3982,1
ITEM_2113,ITEM_478,1
ITEM_2230,ITEM_2636,1
ITEM_3355,ITEM_3812,1
ITEM_16,ITEM_3231,1
ITEM_3007,ITEM_3839,1
ITEM_2558,ITEM_3366,1
ITEM_135,ITEM_2219,1
ITEM_2029,ITEM_4981,1
ITEM_1143,ITEM_262,1
ITEM_1692,ITEM_53,1
ITEM_1039,ITEM_205,1
ITEM_3184,ITEM_4874,1
ITEM_2199,ITEM_3935,1
ITEM_188,ITEM_4990,1
ITEM_1789,ITEM_413,1
ITEM_3261,ITEM_355,1
ITEM_2734,ITEM_3491,1
ITEM_2773,ITEM_2912,1
ITEM_1100,ITEM_771,1
ITEM_1426,ITEM_4801,1
ITEM_3531,ITEM_4673,1
ITEM_2236,ITEM_3543,1
ITEM_2142,ITEM_430,1
ITEM_177,ITEM_3346,1
ITEM_2296,ITEM_4520,1
ITEM_2027,ITEM_3887,1
ITEM_3552,ITEM_814,1
ITEM_2337,ITEM_708,1
ITEM_1713,ITEM_2613,1
ITEM_1989,ITEM_520,1
ITEM_3885,ITEM_4318,1
ITEM_2744,ITEM_3380,1
ITEM_1452,ITEM_4883,1
ITEM_1675,ITEM_3081,1
ITEM_1605,ITEM_1875,1
ITEM_3209,ITEM_900,1
ITEM_1067,ITEM_447,1
ITEM_2480,ITEM_549,1
ITEM_4111,ITEM_867,1
ITEM_1332,ITEM_4916,1
ITEM_3340,ITEM_4025,1
ITEM_4198,ITEM_4970,1
ITEM_4570,ITEM_707,1
ITEM_2243,ITEM_387,1
ITEM_1187,ITEM_4966,1
ITEM_137,ITEM_4154,1
ITEM_1949,ITEM_207,1
ITEM_2270,ITEM_4415,1
ITEM_24,ITEM_3842,1
ITEM_2170,ITEM_3729,1
ITEM_2974,ITEM_4183,1
ITEM_1852,ITEM_2412,1
ITEM_1897,ITEM_2221,1
ITEM_3700,ITEM_4016,1
ITEM_117,ITEM_400,1
ITEM_1024,ITEM_2587,1
ITEM_4112,ITEM_954,1
ITEM_1471,ITEM_3652,1
ITEM_3287,ITEM_894,1
ITEM_2603,ITEM_86,1
ITEM_292,ITEM_672,1
ITEM_2809,ITEM_651,1
ITEM_1636,ITEM_3860,1
ITEM_1626,ITEM_3042,1
ITEM_1394,ITEM_738,1
ITEM_1614,ITEM_50,1
ITEM_1664,ITEM_4016,1
ITEM_314,ITEM_4504,1
ITEM_2858,ITEM_2892,1
ITEM_1067,ITEM_4965,1
ITEM_4528,ITEM_4888,1
ITEM_2031,ITEM_611,1
ITEM_3178,ITEM_3357,1
ITEM_1598,ITEM_3012,1
ITEM_3855,ITEM_4624,1
ITEM_1212,ITEM_4260,1
ITEM_3241,ITEM_348,1
ITEM_3679,ITEM_4347,1
ITEM_3362,ITEM_3511,1
ITEM_2651,ITEM_457,1
ITEM_2092,ITEM_50,1
ITEM_4553,ITEM_4611,1
ITEM_1993,ITEM_3013,1
ITEM_3617,ITEM_4980,1
ITEM_3077,ITEM_502,1
ITEM_1883,ITEM_4568,1
ITEM_1244,ITEM_578,1
ITEM_3754,ITEM_610,1
ITEM_4489,ITEM_4686,1
ITEM_111,ITEM_2503,1
ITEM_2795,ITEM_3342,1
ITEM_1121,ITEM_3934,1
ITEM_1682,ITEM_3806,1
ITEM_4274,ITEM_840,1
ITEM_2788,ITEM_4525,1
ITEM_3304,ITEM_4692,1
ITEM_417,ITEM_4606,1
ITEM_1656,ITEM_3930,1
ITEM_1206,ITEM_3873,1
ITEM_3787,ITEM_581,1
ITEM_1993,ITEM_4569,1
ITEM_2353,ITEM_3097,1
ITEM_2720,ITEM_4643,1
ITEM_440,ITEM_4692,1
ITEM_1438,ITEM_2022,1
ITEM_2676,ITEM_688,1
ITEM_2009,ITEM_91,1
