item_1,item_2,frequency
ITEM_3528,ITEM_3595,1
ITEM_125,ITEM_2569,1
ITEM_4168,ITEM_834,1
ITEM_2939,ITEM_4265,1
ITEM_4527,ITEM_64,1
ITEM_2040,ITEM_916,1
ITEM_1733,ITEM_4086,1
ITEM_3784,ITEM_4935,1
ITEM_1115,ITEM_3367,1
ITEM_1044,ITEM_1596,1
ITEM_2826,ITEM_2889,1
ITEM_2628,ITEM_3161,1
ITEM_109,ITEM_3782,1
ITEM_4643,ITEM_4787,1
ITEM_3397,ITEM_471,1
ITEM_2226,ITEM_613,1
ITEM_1644,ITEM_1944,1
ITEM_1651,ITEM_4400,1
ITEM_3794,ITEM_4748,1
ITEM_3264,ITEM_3711,1
ITEM_296,ITEM_751,1
ITEM_242,ITEM_450,1
ITEM_3600,ITEM_4930,1
ITEM_104,ITEM_1307,1
ITEM_3220,ITEM_4781,1
ITEM_1547,ITEM_1954,1
ITEM_2001,ITEM_2959,1
ITEM_2523,ITEM_4473,1
ITEM_1927,ITEM_3833,1
ITEM_4583,ITEM_7,1
ITEM_3298,ITEM_4497,1
ITEM_2518,ITEM_2970,1
ITEM_2861,ITEM_3796,1
ITEM_3897,ITEM_4427,1
ITEM_3528,ITEM_360,1
ITEM_1635,ITEM_171,1
ITEM_2962,ITEM_457,1
ITEM_1932,ITEM_4654,1
ITEM_1270,ITEM_4179,1
ITEM_1095,ITEM_4608,1
ITEM_1544,ITEM_2708,1
ITEM_2708,ITEM_4056,1
ITEM_2188,ITEM_4189,1
ITEM_3094,ITEM_3536,1
ITEM_1787,ITEM_4467,1
ITEM_1041,ITEM_674,1
ITEM_1201,ITEM_475,1
ITEM_2695,ITEM_2801,1
ITEM_31,ITEM_522,1
ITEM_3665,ITEM_4654,1
ITEM_2250,ITEM_2613,1
ITEM_2693,ITEM_4328,1
ITEM_1611,ITEM_3950,1
ITEM_4214,ITEM_4297,1
ITEM_3766,ITEM_859,1
ITEM_1572,ITEM_4590,1
ITEM_1546,ITEM_4627,1
ITEM_3599,ITEM_4120,1
ITEM_1266,ITEM_1355,1
ITEM_1675,ITEM_1813,1
ITEM_3708,ITEM_4770,1
ITEM_2064,ITEM_918,1
ITEM_3953,ITEM_4326,1
ITEM_3898,ITEM_4005,1
ITEM_1724,ITEM_2055,1
ITEM_220,ITEM_2989,1
ITEM_2780,ITEM_3782,1
ITEM_3088,ITEM_3591,1
ITEM_330,ITEM_4568,1
ITEM_2643,ITEM_3871,1
ITEM_1330,ITEM_1737,1
ITEM_1004,ITEM_3047,1
ITEM_3785,ITEM_531,1
ITEM_1912,ITEM_4627,1
ITEM_1190,ITEM_2180,1
ITEM_4282,ITEM_4601,1
ITEM_171,ITEM_2730,1
ITEM_3416,ITEM_3685,1
ITEM_3396,ITEM_4884,1
ITEM_2080,ITEM_4916,1
ITEM_4004,ITEM_4762,1
ITEM_140,ITEM_210,1
ITEM_1099,ITEM_3155,1
ITEM_1229,ITEM_2390,1
ITEM_346,ITEM_3514,1
ITEM_1991,ITEM_631,1
ITEM_1603,ITEM_940,1
ITEM_1613,ITEM_808,1
ITEM_4396,ITEM_918,1
ITEM_2102,ITEM_2159,1
ITEM_1046,ITEM_1087,1
ITEM_388,ITEM_781,1
ITEM_1043,ITEM_1187,1
ITEM_3361,ITEM_3616,1
ITEM_2816,ITEM_4459,1
ITEM_3915,ITEM_4709,1
ITEM_1817,ITEM_639,1
ITEM_1219,ITEM_2517,1
ITEM_2545,ITEM_3807,1
ITEM_4433,ITEM_681,1
ITEM_1023,ITEM_545,1
ITEM_3434,ITEM_582,1
ITEM_4917,ITEM_776,1
ITEM_2689,ITEM_2690,1
ITEM_3576,ITEM_3916,1
ITEM_1379,ITEM_1890,1
ITEM_3483,ITEM_3527,1
ITEM_2922,ITEM_709,1
ITEM_1423,ITEM_196,1
ITEM_1737,ITEM_971,1
ITEM_4518,ITEM_806,1
ITEM_3760,ITEM_4971,1
ITEM_1334,ITEM_3623,1
ITEM_1334,ITEM_4149,1
ITEM_1161,ITEM_2203,1
ITEM_1279,ITEM_955,1
ITEM_2200,ITEM_4710,1
ITEM_3580,ITEM_386,1
ITEM_2756,ITEM_3100,1
ITEM_2874,ITEM_3204,1
ITEM_3601,ITEM_763,1
ITEM_1943,ITEM_2854,1
ITEM_1718,ITEM_3817,1
ITEM_4084,ITEM_680,1
ITEM_1466,ITEM_3500,1
ITEM_1335,ITEM_4957,1
ITEM_1602,ITEM_2219,1
ITEM_233,ITEM_4997,1
ITEM_1530,ITEM_3493,1
ITEM_1443,ITEM_2972,1
ITEM_2971,ITEM_3037,1
ITEM_2968,ITEM_3064,1
ITEM_3964,ITEM_4589,1
ITEM_2166,ITEM_522,1
ITEM_3128,ITEM_4058,1
ITEM_3646,ITEM_3693,1
ITEM_2962,ITEM_3993,1
ITEM_2939,ITEM_4206,1
ITEM_1141,ITEM_1689,1
ITEM_2306,ITEM_4824,1
ITEM_4127,ITEM_4750,1
ITEM_1472,ITEM_4212,1
ITEM_1145,ITEM_42,1
ITEM_2283,ITEM_4959,1
ITEM_4908,ITEM_513,1
ITEM_1609,ITEM_4148,1
ITEM_1465,ITEM_4358,1
ITEM_3699,ITEM_4439,1
ITEM_2751,ITEM_4166,1
ITEM_4614,ITEM_541,1
ITEM_2802,ITEM_4614,1
ITEM_2011,ITEM_2063,1
ITEM_1812,ITEM_3682,1
ITEM_1637,ITEM_4652,1
ITEM_2795,ITEM_4062,1
ITEM_3122,ITEM_3262,1
ITEM_1131,ITEM_3715,1
ITEM_28,ITEM_738,1
ITEM_1044,ITEM_2336,1
ITEM_1626,ITEM_923,1
ITEM_2260,ITEM_2957,1
ITEM_2725,ITEM_3668,1
ITEM_1633,ITEM_4492,1
ITEM_1424,ITEM_1615,1
ITEM_1409,ITEM_3446,1
ITEM_1588,ITEM_1893,1
ITEM_2220,ITEM_3241,1
ITEM_1216,ITEM_89,1
ITEM_3025,ITEM_3352,1
ITEM_4217,ITEM_64,1
ITEM_2583,ITEM_359,1
ITEM_3231,ITEM_4914,1
ITEM_1071,ITEM_329,1
ITEM_1619,ITEM_4458,1
ITEM_131,ITEM_2747,1
ITEM_2560,ITEM_3413,1
ITEM_2594,ITEM_4545,1
ITEM_3932,ITEM_885,1
ITEM_214,ITEM_4515,1
ITEM_2519,ITEM_2826,1
ITEM_1453,ITEM_1462,1
ITEM_2434,ITEM_3919,1
ITEM_2209,ITEM_4767,1
ITEM_1222,ITEM_2605,1
ITEM_3733,ITEM_4047,1
ITEM_1890,ITEM_4876,1
ITEM_4185,ITEM_4979,1
ITEM_2631,ITEM_3751,1
ITEM_3700,ITEM_4059,1
ITEM_3125,ITEM_3660,1
ITEM_2383,ITEM_920,1
ITEM_3424,ITEM_4036,1
ITEM_1635,ITEM_2375,1
ITEM_152,ITEM_3047,1
ITEM_132,ITEM_4111,1
ITEM_2366,ITEM_3937,1
ITEM_1764,ITEM_2227,1
ITEM_3730,ITEM_707,1
ITEM_1033,ITEM_3124,1
ITEM_153,ITEM_2843,1
ITEM_71,ITEM_721,1
ITEM_2299,ITEM_339,1
ITEM_1908,ITEM_2220,1
ITEM_1938,ITEM_2893,1
ITEM_3549,ITEM_3973,1
