item_1,item_2,frequency
ITEM_1185,ITEM_3709,1
ITEM_3900,ITEM_4963,1
ITEM_158,ITEM_3586,1
ITEM_3641,ITEM_766,1
ITEM_1231,ITEM_4659,1
ITEM_144,ITEM_1780,1
ITEM_1128,ITEM_2704,1
ITEM_2064,ITEM_828,1
ITEM_1102,ITEM_348,1
ITEM_1184,ITEM_4294,1
ITEM_1033,ITEM_3342,1
ITEM_1828,ITEM_3404,1
ITEM_2001,ITEM_4561,1
ITEM_4617,ITEM_587,1
ITEM_4762,ITEM_917,1
ITEM_3220,ITEM_4409,1
ITEM_1036,ITEM_4079,1
ITEM_2949,ITEM_3641,1
ITEM_3523,ITEM_4944,1
ITEM_2708,ITEM_878,1
ITEM_3511,ITEM_4876,1
ITEM_273,ITEM_4301,1
ITEM_4492,ITEM_555,1
ITEM_3446,ITEM_4909,1
ITEM_2833,ITEM_4781,1
ITEM_3323,ITEM_4854,1
ITEM_356,ITEM_361,1
ITEM_3389,ITEM_3837,1
ITEM_2148,ITEM_2502,1
ITEM_4842,ITEM_485,1
ITEM_2483,ITEM_2969,1
ITEM_148,ITEM_3788,1
ITEM_645,ITEM_936,1
ITEM_3203,ITEM_4300,1
ITEM_339,ITEM_691,1
ITEM_1950,ITEM_4417,1
ITEM_1797,ITEM_2502,1
ITEM_1033,ITEM_2542,1
ITEM_3083,ITEM_4972,1
ITEM_2223,ITEM_4345,1
ITEM_2213,ITEM_4892,1
ITEM_1330,ITEM_3319,1
ITEM_2273,ITEM_316,1
ITEM_2998,ITEM_518,1
ITEM_1501,ITEM_2444,1
ITEM_3550,ITEM_476,1
ITEM_2617,ITEM_4347,2
ITEM_2921,ITEM_3157,1
ITEM_2807,ITEM_4729,1
ITEM_168,ITEM_4473,1
ITEM_1272,ITEM_4221,1
ITEM_3213,ITEM_4658,1
ITEM_2942,ITEM_3471,1
ITEM_1811,ITEM_2660,1
ITEM_1400,ITEM_495,1
ITEM_3496,ITEM_4421,1
ITEM_2018,ITEM_553,1
ITEM_3272,ITEM_4791,1
ITEM_1347,ITEM_945,1
ITEM_3855,ITEM_987,1
ITEM_4,ITEM_919,1
ITEM_3070,ITEM_3150,1
ITEM_3321,ITEM_3826,1
ITEM_1312,ITEM_4340,1
ITEM_2366,ITEM_4632,1
ITEM_2712,ITEM_4377,1
ITEM_3188,ITEM_3527,1
ITEM_375,ITEM_4485,1
ITEM_523,ITEM_736,1
ITEM_4015,ITEM_838,1
ITEM_4288,ITEM_4764,1
ITEM_18,ITEM_2564,1
ITEM_2460,ITEM_2471,1
ITEM_2417,ITEM_4625,1
ITEM_4756,ITEM_4968,1
ITEM_4644,ITEM_935,1
ITEM_2472,ITEM_4238,1
ITEM_1255,ITEM_1548,1
ITEM_3184,ITEM_4774,1
ITEM_3588,ITEM_523,1
ITEM_2287,ITEM_48,1
ITEM_3351,ITEM_3741,1
ITEM_1144,ITEM_3641,1
ITEM_2228,ITEM_3227,1
ITEM_2190,ITEM_3143,1
ITEM_172,ITEM_2007,1
ITEM_3793,ITEM_3848,1
ITEM_2762,ITEM_2909,1
ITEM_1755,ITEM_4004,1
ITEM_16,ITEM_966,1
ITEM_3620,ITEM_869,1
ITEM_1244,ITEM_262,1
ITEM_325,ITEM_4182,1
ITEM_2089,ITEM_3286,1
ITEM_1625,ITEM_2958,1
ITEM_3150,ITEM_4289,1
ITEM_2476,ITEM_886,1
ITEM_2545,ITEM_2631,1
ITEM_4142,ITEM_4650,1
ITEM_2622,ITEM_3775,1
ITEM_3477,ITEM_4994,1
ITEM_4863,ITEM_559,1
ITEM_157,ITEM_2226,1
ITEM_1550,ITEM_3940,1
ITEM_4198,ITEM_4230,1
ITEM_2208,ITEM_3792,1
ITEM_1262,ITEM_2112,1
ITEM_3192,ITEM_3305,1
ITEM_2988,ITEM_3169,1
ITEM_439,ITEM_924,1
ITEM_1912,ITEM_4948,1
ITEM_1540,ITEM_4303,1
ITEM_3235,ITEM_4884,1
ITEM_1437,ITEM_3856,1
ITEM_2741,ITEM_3339,1
ITEM_1115,ITEM_2840,1
ITEM_1644,ITEM_3790,1
ITEM_1971,ITEM_2250,1
ITEM_295,ITEM_3302,1
ITEM_1961,ITEM_3091,1
ITEM_1904,ITEM_3296,1
ITEM_2238,ITEM_3847,1
ITEM_2102,ITEM_795,1
ITEM_68,ITEM_743,1
ITEM_2594,ITEM_4982,1
ITEM_1514,ITEM_240,1
ITEM_1656,ITEM_4138,1
ITEM_2656,ITEM_325,1
ITEM_2083,ITEM_4797,1
ITEM_2675,ITEM_3023,1
ITEM_1514,ITEM_3553,1
ITEM_3212,ITEM_4642,1
ITEM_1234,ITEM_1438,1
ITEM_1378,ITEM_2380,1
ITEM_1506,ITEM_949,1
ITEM_1872,ITEM_4503,1
ITEM_186,ITEM_747,1
ITEM_2312,ITEM_3882,1
ITEM_1322,ITEM_3833,1
ITEM_1859,ITEM_859,1
ITEM_3060,ITEM_4414,1
ITEM_1771,ITEM_2403,1
ITEM_3894,ITEM_417,1
ITEM_2526,ITEM_94,1
ITEM_1245,ITEM_2160,1
ITEM_2015,ITEM_4195,1
ITEM_2173,ITEM_3791,1
ITEM_2133,ITEM_4835,1
ITEM_4116,ITEM_4427,1
ITEM_1626,ITEM_364,1
ITEM_92,ITEM_943,1
ITEM_1972,ITEM_2112,1
ITEM_151,ITEM_2471,1
ITEM_358,ITEM_872,1
ITEM_4190,ITEM_4813,1
ITEM_1289,ITEM_3966,1
ITEM_2118,ITEM_887,1
ITEM_1975,ITEM_4638,1
ITEM_3638,ITEM_4327,1
ITEM_4408,ITEM_644,1
ITEM_2948,ITEM_4500,1
ITEM_1891,ITEM_2,1
ITEM_1298,ITEM_3672,1
ITEM_3439,ITEM_3853,1
ITEM_2232,ITEM_259,1
ITEM_1112,ITEM_2629,1
ITEM_2531,ITEM_822,1
ITEM_399,ITEM_4922,1
ITEM_1279,ITEM_4643,1
ITEM_1267,ITEM_613,1
ITEM_2736,ITEM_2872,1
ITEM_1415,ITEM_4335,1
ITEM_1476,ITEM_3715,1
ITEM_4688,ITEM_948,1
ITEM_676,ITEM_830,1
ITEM_1366,ITEM_4820,1
ITEM_1081,ITEM_616,1
ITEM_2018,ITEM_4010,1
ITEM_1526,ITEM_3888,1
ITEM_1935,ITEM_3432,1
ITEM_113,ITEM_2841,1
ITEM_3431,ITEM_909,1
ITEM_170,ITEM_2484,1
ITEM_2894,ITEM_3650,1
ITEM_147,ITEM_3195,1
ITEM_2334,ITEM_2983,1
ITEM_1601,ITEM_3182,1
ITEM_3462,ITEM_4589,1
ITEM_2202,ITEM_2227,1
ITEM_2946,ITEM_716,1
ITEM_1799,ITEM_3083,1
ITEM_1299,ITEM_4001,1
ITEM_4153,ITEM_798,1
ITEM_1424,ITEM_4801,1
ITEM_335,ITEM_4737,1
ITEM_1123,ITEM_3242,1
ITEM_2085,ITEM_4448,1
ITEM_3923,ITEM_65,1
ITEM_3319,ITEM_3737,1
ITEM_1905,ITEM_3542,1
ITEM_1324,ITEM_3475,1
ITEM_3231,ITEM_4726,1
ITEM_4223,ITEM_599,1
ITEM_200,ITEM_2721,1
ITEM_1810,ITEM_977,1
ITEM_3446,ITEM_4416,1
ITEM_719,ITEM_823,1
ITEM_3777,ITEM_396,1
ITEM_1448,ITEM_1452,1
ITEM_2740,ITEM_4164,1
ITEM_4145,ITEM_941,1
ITEM_4437,ITEM_92,1
ITEM_1652,ITEM_1657,1
ITEM_3053,ITEM_4596,1
ITEM_2511,ITEM_913,1
ITEM_1520,ITEM_3528,1
ITEM_1208,ITEM_4298,1
ITEM_4288,ITEM_594,1
ITEM_2062,ITEM_4346,1
ITEM_4262,ITEM_640,1
ITEM_352,ITEM_622,1
ITEM_3318,ITEM_4186,1
ITEM_670,ITEM_795,1
ITEM_2850,ITEM_2962,1
ITEM_2411,ITEM_692,1
ITEM_1731,ITEM_272,1
ITEM_17,ITEM_1716,1
ITEM_4080,ITEM_451,1
ITEM_2098,ITEM_4201,1
ITEM_2411,ITEM_838,1
ITEM_2679,ITEM_4885,1
ITEM_3213,ITEM_3467,1
ITEM_2959,ITEM_379,1
ITEM_4252,ITEM_4437,1
ITEM_1044,ITEM_4966,1
ITEM_1782,ITEM_4083,1
ITEM_1429,ITEM_2509,1
ITEM_4908,ITEM_662,1
ITEM_1422,ITEM_831,1
ITEM_555,ITEM_715,1
ITEM_3324,ITEM_4670,1
ITEM_1141,ITEM_3296,1
ITEM_1021,ITEM_3493,1
ITEM_360,ITEM_669,1
