item_1,item_2,frequency
ITEM_4008,ITEM_4928,1
ITEM_1466,ITEM_666,1
ITEM_3300,ITEM_4289,1
ITEM_3100,ITEM_825,1
ITEM_1691,ITEM_851,1
ITEM_3098,ITEM_3138,1
ITEM_1906,ITEM_4602,1
ITEM_1199,ITEM_2731,1
ITEM_2273,ITEM_4795,1
ITEM_3950,ITEM_4007,1
ITEM_532,ITEM_86,1
ITEM_2174,ITEM_4790,1
ITEM_1593,ITEM_97,1
ITEM_2357,ITEM_430,1
ITEM_2051,ITEM_718,1
ITEM_2213,ITEM_3049,1
ITEM_3766,ITEM_4017,1
ITEM_4043,ITEM_816,1
ITEM_1875,ITEM_3325,1
ITEM_2338,ITEM_4569,1
ITEM_2678,ITEM_484,1
ITEM_2614,ITEM_3246,1
ITEM_1646,ITEM_3900,1
ITEM_291,ITEM_3594,1
ITEM_2343,ITEM_3719,1
ITEM_1967,ITEM_2994,1
ITEM_1864,ITEM_783,1
ITEM_1025,ITEM_3146,1
ITEM_2569,ITEM_469,1
ITEM_1001,ITEM_1495,1
ITEM_2170,ITEM_3986,1
ITEM_106,ITEM_3954,1
ITEM_3514,ITEM_947,1
ITEM_2379,ITEM_717,1
ITEM_1973,ITEM_4731,1
ITEM_3016,ITEM_3451,1
ITEM_686,ITEM_999,1
ITEM_2647,ITEM_2842,1
ITEM_2662,ITEM_611,1
ITEM_3198,ITEM_3355,1
ITEM_2433,ITEM_821,1
ITEM_2485,ITEM_397,1
ITEM_1821,ITEM_2622,1
ITEM_3281,ITEM_3608,1
ITEM_1207,ITEM_2573,1
ITEM_1010,ITEM_4259,1
ITEM_4633,ITEM_822,1
ITEM_1434,ITEM_972,1
ITEM_1904,ITEM_2791,1
ITEM_2172,ITEM_2555,1
ITEM_4949,ITEM_557,1
ITEM_2359,ITEM_4788,1
ITEM_345,ITEM_4213,1
ITEM_1024,ITEM_480,1
ITEM_252,ITEM_2695,1
ITEM_3892,ITEM_4088,1
ITEM_3397,ITEM_3629,1
ITEM_3945,ITEM_4062,1
ITEM_3405,ITEM_607,1
ITEM_3490,ITEM_484,1
ITEM_567,ITEM_701,1
ITEM_4060,ITEM_530,1
ITEM_3393,ITEM_847,1
ITEM_2974,ITEM_4042,1
ITEM_4217,ITEM_912,1
ITEM_2475,ITEM_3139,1
ITEM_1137,ITEM_4286,1
ITEM_4413,ITEM_4441,1
ITEM_3882,ITEM_4588,1
ITEM_2228,ITEM_226,1
ITEM_2333,ITEM_613,1
ITEM_1507,ITEM_446,1
ITEM_1675,ITEM_2487,1
ITEM_235,ITEM_3567,1
ITEM_1282,ITEM_2834,1
ITEM_297,ITEM_3796,1
ITEM_2707,ITEM_476,1
ITEM_2046,ITEM_4303,1
ITEM_4311,ITEM_98,1
ITEM_1805,ITEM_2815,1
ITEM_3740,ITEM_4556,1
ITEM_3148,ITEM_4166,1
ITEM_2832,ITEM_807,1
ITEM_2013,ITEM_2800,1
ITEM_215,ITEM_2548,1
ITEM_1302,ITEM_4489,1
ITEM_1977,ITEM_554,1
ITEM_1099,ITEM_2931,1
ITEM_3432,ITEM_4482,1
ITEM_1656,ITEM_2823,1
ITEM_3473,ITEM_3721,1
ITEM_463,ITEM_4797,1
ITEM_3888,ITEM_4884,1
ITEM_4695,ITEM_962,1
ITEM_2884,ITEM_49,1
ITEM_3400,ITEM_3873,1
ITEM_2191,ITEM_2708,1
ITEM_4601,ITEM_966,1
ITEM_1968,ITEM_4494,1
ITEM_4566,ITEM_596,1
ITEM_3232,ITEM_4054,1
ITEM_1217,ITEM_3208,1
ITEM_2076,ITEM_4293,1
ITEM_2026,ITEM_2990,1
ITEM_1333,ITEM_2923,1
ITEM_3518,ITEM_4214,1
ITEM_1359,ITEM_2680,1
ITEM_1270,ITEM_3540,1
ITEM_167,ITEM_546,1
ITEM_1829,ITEM_776,1
ITEM_1547,ITEM_3015,1
ITEM_3983,ITEM_4969,1
ITEM_2017,ITEM_3583,1
ITEM_1955,ITEM_260,1
ITEM_1378,ITEM_3960,1
ITEM_1904,ITEM_412,1
ITEM_1108,ITEM_3066,1
ITEM_3165,ITEM_3682,1
ITEM_1020,ITEM_2937,1
ITEM_1474,ITEM_4773,1
ITEM_1336,ITEM_4664,1
ITEM_2634,ITEM_861,1
ITEM_3156,ITEM_541,1
ITEM_1234,ITEM_4635,1
ITEM_3448,ITEM_4917,1
ITEM_1471,ITEM_4071,1
ITEM_3574,ITEM_443,1
ITEM_1267,ITEM_1311,1
ITEM_1126,ITEM_3308,1
