item_1,item_2,frequency
ITEM_3549,ITEM_454,1
ITEM_1711,ITEM_2431,1
ITEM_1868,ITEM_4535,1
ITEM_4123,ITEM_4433,1
ITEM_1214,ITEM_327,1
ITEM_290,ITEM_332,1
ITEM_17,ITEM_3282,1
ITEM_1769,ITEM_3890,1
ITEM_2211,ITEM_3322,1
ITEM_3570,ITEM_4900,1
ITEM_1993,ITEM_2428,1
ITEM_2969,ITEM_3137,1
ITEM_1482,ITEM_763,1
ITEM_1373,ITEM_1848,1
ITEM_2639,ITEM_459,1
ITEM_1138,ITEM_3724,1
ITEM_4060,ITEM_4734,1
ITEM_3438,ITEM_4849,1
ITEM_4507,ITEM_4792,1
ITEM_0,ITEM_2041,1
ITEM_2644,ITEM_3883,1
ITEM_1674,ITEM_3289,1
ITEM_1249,ITEM_4681,1
ITEM_3419,ITEM_505,1
ITEM_2264,ITEM_3050,1
ITEM_3774,ITEM_380,1
ITEM_3498,ITEM_4514,1
ITEM_1260,ITEM_1376,1
ITEM_2337,ITEM_4861,1
ITEM_1370,ITEM_3885,1
ITEM_3867,ITEM_4448,1
ITEM_2882,ITEM_3181,1
ITEM_1538,ITEM_402,1
ITEM_1215,ITEM_2801,1
ITEM_3045,ITEM_3901,1
ITEM_1587,ITEM_3237,1
ITEM_2474,ITEM_3661,1
ITEM_1400,ITEM_3227,1
ITEM_1215,ITEM_4082,1
ITEM_2356,ITEM_4437,1
ITEM_1320,ITEM_2003,1
ITEM_253,ITEM_4012,1
ITEM_143,ITEM_3099,1
ITEM_1780,ITEM_4706,1
ITEM_199,ITEM_3360,1
ITEM_3144,ITEM_3218,1
ITEM_3730,ITEM_545,1
ITEM_1186,ITEM_1610,1
ITEM_4970,ITEM_575,1
ITEM_1226,ITEM_851,1
ITEM_2455,ITEM_3135,1
ITEM_2695,ITEM_279,1
ITEM_3301,ITEM_4990,1
ITEM_4460,ITEM_917,1
ITEM_746,ITEM_825,1
ITEM_1069,ITEM_4458,1
ITEM_1852,ITEM_3686,1
ITEM_2909,ITEM_3686,1
ITEM_3090,ITEM_460,1
ITEM_3276,ITEM_767,1
ITEM_1045,ITEM_4334,1
ITEM_1046,ITEM_3503,1
ITEM_1671,ITEM_3876,1
ITEM_1026,ITEM_462,1
ITEM_3015,ITEM_4428,1
ITEM_1231,ITEM_3672,1
ITEM_1860,ITEM_936,1
ITEM_1507,ITEM_552,1
ITEM_2217,ITEM_77,1
ITEM_1703,ITEM_2588,1
ITEM_2851,ITEM_2931,1
ITEM_4210,ITEM_4583,1
ITEM_3562,ITEM_627,1
ITEM_1756,ITEM_1925,1
ITEM_1136,ITEM_151,1
ITEM_1466,ITEM_2402,1
ITEM_1913,ITEM_3964,1
ITEM_3084,ITEM_3179,1
ITEM_1159,ITEM_4018,1
ITEM_3147,ITEM_3958,1
ITEM_198,ITEM_4550,1
ITEM_404,ITEM_4491,1
ITEM_1062,ITEM_3764,1
ITEM_1195,ITEM_4509,1
ITEM_1771,ITEM_1950,1
ITEM_3024,ITEM_4722,1
ITEM_1626,ITEM_3402,1
ITEM_3096,ITEM_3428,1
ITEM_1229,ITEM_2464,1
ITEM_150,ITEM_2673,1
ITEM_1700,ITEM_3316,1
ITEM_2552,ITEM_3670,1
ITEM_2891,ITEM_4929,1
ITEM_1040,ITEM_1112,1
ITEM_633,ITEM_745,1
ITEM_3553,ITEM_998,1
ITEM_1812,ITEM_4859,1
ITEM_4706,ITEM_4886,1
ITEM_4503,ITEM_710,1
ITEM_2297,ITEM_4956,1
ITEM_386,ITEM_742,1
ITEM_393,ITEM_4871,1
ITEM_3951,ITEM_717,1
ITEM_1209,ITEM_3150,1
ITEM_3807,ITEM_3977,1
ITEM_3745,ITEM_3819,1
ITEM_2676,ITEM_4452,1
ITEM_3759,ITEM_3873,1
ITEM_20,ITEM_3979,1
ITEM_1174,ITEM_1458,1
ITEM_1203,ITEM_2694,1
ITEM_2940,ITEM_3540,1
ITEM_1804,ITEM_2431,1
ITEM_3209,ITEM_3770,1
ITEM_3690,ITEM_589,1
ITEM_253,ITEM_3084,1
ITEM_3374,ITEM_3892,1
ITEM_3097,ITEM_3896,1
ITEM_1531,ITEM_4198,1
ITEM_189,ITEM_3195,1
ITEM_3013,ITEM_397,1
ITEM_2306,ITEM_3769,1
ITEM_1099,ITEM_2261,1
ITEM_1332,ITEM_1503,1
ITEM_2141,ITEM_442,1
ITEM_1146,ITEM_2793,1
ITEM_1746,ITEM_3499,1
ITEM_53,ITEM_771,1
ITEM_2128,ITEM_2337,1
ITEM_1013,ITEM_344,1
ITEM_1764,ITEM_4413,1
ITEM_481,ITEM_4880,1
ITEM_2954,ITEM_810,1
ITEM_2527,ITEM_3307,1
ITEM_1165,ITEM_4366,1
ITEM_1027,ITEM_3644,1
ITEM_1408,ITEM_4239,1
ITEM_1661,ITEM_4348,1
ITEM_3769,ITEM_4270,1
ITEM_2540,ITEM_540,1
ITEM_4724,ITEM_4785,1
ITEM_2012,ITEM_3506,1
ITEM_4955,ITEM_729,1
ITEM_208,ITEM_2164,1
ITEM_4037,ITEM_4615,1
ITEM_463,ITEM_4665,1
ITEM_4505,ITEM_4841,1
ITEM_612,ITEM_936,1
ITEM_3589,ITEM_694,1
ITEM_3450,ITEM_4751,1
ITEM_1637,ITEM_734,1
ITEM_2914,ITEM_822,1
ITEM_2783,ITEM_426,1
