item_1,item_2,frequency
ITEM_1560,ITEM_4768,1
ITEM_3240,ITEM_619,1
ITEM_659,ITEM_773,1
ITEM_1177,ITEM_3336,1
ITEM_4414,ITEM_4899,1
ITEM_1668,ITEM_4964,1
ITEM_2364,ITEM_3340,1
ITEM_1993,ITEM_3001,1
ITEM_1083,ITEM_2640,1
ITEM_243,ITEM_3406,1
ITEM_3105,ITEM_4151,1
ITEM_3960,ITEM_73,1
ITEM_2861,ITEM_947,1
ITEM_1956,ITEM_623,1
ITEM_1142,ITEM_4198,1
ITEM_3423,ITEM_4385,1
ITEM_2607,ITEM_856,1
ITEM_1112,ITEM_1138,1
ITEM_3380,ITEM_4345,1
ITEM_829,ITEM_885,1
ITEM_2742,ITEM_4307,1
ITEM_3539,ITEM_802,1
ITEM_4954,ITEM_993,1
ITEM_375,ITEM_83,1
ITEM_2103,ITEM_4176,1
ITEM_3517,ITEM_4562,1
ITEM_1671,ITEM_4975,1
ITEM_1222,ITEM_316,1
ITEM_2286,ITEM_3858,1
ITEM_2190,ITEM_2761,1
ITEM_1754,ITEM_50,1
ITEM_2118,ITEM_4879,1
ITEM_3698,ITEM_4312,1
ITEM_1324,ITEM_2250,1
ITEM_2506,ITEM_4993,1
ITEM_4548,ITEM_4904,1
ITEM_251,ITEM_4220,1
ITEM_1231,ITEM_4455,1
ITEM_2134,ITEM_4675,1
ITEM_3554,ITEM_3576,1
ITEM_1996,ITEM_4914,1
ITEM_130,ITEM_4213,1
ITEM_2825,ITEM_39,1
ITEM_2423,ITEM_506,1
ITEM_1962,ITEM_4421,1
ITEM_2054,ITEM_3442,1
ITEM_1200,ITEM_4933,1
ITEM_2646,ITEM_3544,1
ITEM_1469,ITEM_3363,1
ITEM_3320,ITEM_3909,1
ITEM_1199,ITEM_4266,1
ITEM_4845,ITEM_4849,1
ITEM_4502,ITEM_4601,2
ITEM_2501,ITEM_692,1
ITEM_1893,ITEM_4396,1
ITEM_2307,ITEM_414,1
ITEM_2400,ITEM_3351,1
ITEM_2692,ITEM_4032,1
ITEM_4328,ITEM_4727,1
ITEM_1412,ITEM_90,1
