item_1,item_2,frequency
ITEM_2558,ITEM_839,1
ITEM_3515,ITEM_4899,1
ITEM_2249,ITEM_4033,1
ITEM_17,ITEM_911,1
ITEM_4322,ITEM_4991,1
ITEM_710,ITEM_753,1
ITEM_1333,ITEM_4450,1
ITEM_3706,ITEM_4686,1
ITEM_3587,ITEM_3936,1
ITEM_3005,ITEM_3126,1
ITEM_1846,ITEM_3542,1
ITEM_3868,ITEM_4858,1
ITEM_3412,ITEM_386,1
ITEM_1744,ITEM_229,1
ITEM_2225,ITEM_2575,1
ITEM_1214,ITEM_1593,1
ITEM_3554,ITEM_4840,1
ITEM_2254,ITEM_3981,1
ITEM_14,ITEM_3476,1
ITEM_3420,ITEM_3513,1
ITEM_3858,ITEM_4673,1
ITEM_2567,ITEM_4216,1
ITEM_2710,ITEM_2974,1
ITEM_2865,ITEM_3627,1
ITEM_3979,ITEM_468,1
ITEM_2242,ITEM_3464,1
ITEM_4248,ITEM_4639,1
ITEM_2399,ITEM_2668,1
ITEM_3336,ITEM_4636,1
ITEM_1834,ITEM_1866,1
ITEM_1443,ITEM_285,1
ITEM_876,ITEM_889,1
ITEM_1045,ITEM_529,1
ITEM_4468,ITEM_4519,1
ITEM_1127,ITEM_3773,1
ITEM_3414,ITEM_611,1
ITEM_2731,ITEM_4245,1
ITEM_3416,ITEM_4697,1
ITEM_2491,ITEM_4969,1
ITEM_2304,ITEM_2983,1
ITEM_1213,ITEM_1832,1
ITEM_1832,ITEM_601,1
ITEM_2138,ITEM_3746,1
ITEM_3016,ITEM_3771,1
ITEM_199,ITEM_4573,1
ITEM_4394,ITEM_4753,1
ITEM_3767,ITEM_4189,1
ITEM_2289,ITEM_2616,1
ITEM_4875,ITEM_653,1
ITEM_1036,ITEM_260,1
ITEM_192,ITEM_3186,1
ITEM_3464,ITEM_52,1
ITEM_2733,ITEM_2760,1
ITEM_3514,ITEM_4106,1
ITEM_1036,ITEM_4198,1
ITEM_1275,ITEM_2861,1
ITEM_4417,ITEM_753,1
ITEM_1596,ITEM_3124,1
ITEM_252,ITEM_279,1
ITEM_2284,ITEM_4018,1
ITEM_1564,ITEM_2918,1
ITEM_2909,ITEM_626,1
ITEM_1266,ITEM_2123,1
ITEM_2952,ITEM_4931,1
ITEM_1040,ITEM_700,1
ITEM_3657,ITEM_4665,1
ITEM_2881,ITEM_832,1
ITEM_400,ITEM_934,1
ITEM_1740,ITEM_4841,1
ITEM_2327,ITEM_777,1
ITEM_4195,ITEM_729,1
ITEM_1229,ITEM_3129,1
ITEM_4495,ITEM_725,1
ITEM_4133,ITEM_779,1
ITEM_2726,ITEM_588,1
ITEM_2307,ITEM_4644,1
ITEM_1048,ITEM_2567,1
ITEM_2235,ITEM_2908,1
ITEM_2724,ITEM_2931,1
ITEM_1015,ITEM_3169,1
ITEM_174,ITEM_4530,1
ITEM_2210,ITEM_4488,1
ITEM_3608,ITEM_4416,1
ITEM_2995,ITEM_848,1
ITEM_1378,ITEM_4712,1
ITEM_1351,ITEM_4019,1
ITEM_3371,ITEM_3925,1
ITEM_229,ITEM_3605,1
ITEM_4584,ITEM_497,1
ITEM_1297,ITEM_767,1
ITEM_3345,ITEM_4920,1
ITEM_1581,ITEM_4594,1
ITEM_253,ITEM_486,1
ITEM_2329,ITEM_4458,1
ITEM_3485,ITEM_803,1
ITEM_2749,ITEM_3980,1
ITEM_175,ITEM_1886,1
ITEM_2382,ITEM_3353,1
ITEM_1670,ITEM_2836,1
ITEM_375,ITEM_4960,1
ITEM_1701,ITEM_908,1
ITEM_2927,ITEM_3535,1
ITEM_4047,ITEM_458,1
ITEM_3908,ITEM_891,1
ITEM_2323,ITEM_4825,1
ITEM_1542,ITEM_2524,1
ITEM_1210,ITEM_1771,1
ITEM_1594,ITEM_4973,1
ITEM_2115,ITEM_2959,1
ITEM_1911,ITEM_4148,1
ITEM_3204,ITEM_4232,1
ITEM_2118,ITEM_3934,1
ITEM_14,ITEM_3226,1
ITEM_1047,ITEM_1436,1
ITEM_2159,ITEM_2463,1
ITEM_2625,ITEM_4513,1
ITEM_2350,ITEM_2496,1
ITEM_1336,ITEM_3801,1
ITEM_1650,ITEM_3409,1
ITEM_1293,ITEM_3804,1
ITEM_1266,ITEM_4890,1
ITEM_2053,ITEM_3748,1
