item_1,item_2,frequency
ITEM_2780,ITEM_596,1
ITEM_1157,ITEM_778,1
ITEM_1555,ITEM_609,1
ITEM_2067,ITEM_2524,1
ITEM_1019,ITEM_1668,1
ITEM_1019,ITEM_4964,1
ITEM_3131,ITEM_982,1
ITEM_2138,ITEM_4273,1
ITEM_4168,ITEM_685,1
ITEM_3639,ITEM_4285,1
ITEM_4656,ITEM_839,1
ITEM_3395,ITEM_527,1
ITEM_4089,ITEM_4967,1
ITEM_3231,ITEM_443,1
ITEM_1220,ITEM_2996,1
ITEM_2412,ITEM_4365,1
ITEM_1392,ITEM_4854,1
ITEM_2332,ITEM_3622,1
ITEM_2582,ITEM_4115,1
ITEM_1831,ITEM_605,1
ITEM_3641,ITEM_3652,1
ITEM_2671,ITEM_4013,1
ITEM_3791,ITEM_4189,1
ITEM_1272,ITEM_4680,1
ITEM_1016,ITEM_4896,1
ITEM_1384,ITEM_4260,2
ITEM_3457,ITEM_4540,1
ITEM_274,ITEM_4098,1
ITEM_3325,ITEM_4187,1
ITEM_1397,ITEM_3555,1
ITEM_3129,ITEM_38,1
ITEM_2022,ITEM_4038,1
ITEM_1076,ITEM_3243,1
ITEM_3493,ITEM_3571,1
ITEM_1136,ITEM_126,1
ITEM_3650,ITEM_4065,1
ITEM_1158,ITEM_4320,1
ITEM_3228,ITEM_927,1
ITEM_2953,ITEM_3966,1
ITEM_3460,ITEM_4520,1
ITEM_1350,ITEM_888,1
ITEM_1911,ITEM_4136,1
ITEM_2805,ITEM_3484,1
ITEM_1326,ITEM_4209,1
ITEM_1387,ITEM_4638,1
ITEM_1013,ITEM_2583,1
ITEM_1884,ITEM_2323,1
ITEM_1637,ITEM_2338,1
ITEM_320,ITEM_3620,1
ITEM_1814,ITEM_665,1
ITEM_2852,ITEM_4924,1
ITEM_2970,ITEM_988,1
ITEM_2115,ITEM_610,1
ITEM_3969,ITEM_4609,1
ITEM_1277,ITEM_3500,1
ITEM_479,ITEM_681,1
ITEM_343,ITEM_3495,1
ITEM_3054,ITEM_3073,1
ITEM_26,ITEM_3725,1
ITEM_1631,ITEM_3155,1
ITEM_3738,ITEM_392,1
ITEM_3090,ITEM_3193,1
ITEM_3418,ITEM_3901,1
ITEM_1082,ITEM_2254,1
ITEM_1427,ITEM_3747,1
ITEM_3652,ITEM_4601,1
ITEM_2276,ITEM_3754,1
ITEM_604,ITEM_72,1
ITEM_374,ITEM_4413,1
ITEM_2605,ITEM_4141,1
ITEM_2977,ITEM_4741,1
ITEM_2391,ITEM_3156,1
ITEM_2328,ITEM_557,1
ITEM_1954,ITEM_3563,1
ITEM_2934,ITEM_4262,1
ITEM_14,ITEM_4387,1
ITEM_190,ITEM_315,1
ITEM_3453,ITEM_506,1
ITEM_1346,ITEM_4501,1
ITEM_458,ITEM_4734,1
ITEM_1396,ITEM_2477,1
ITEM_2515,ITEM_2693,1
ITEM_1466,ITEM_4431,1
ITEM_1887,ITEM_2325,1
ITEM_2699,ITEM_3671,1
ITEM_122,ITEM_4878,1
ITEM_3108,ITEM_4739,1
ITEM_1968,ITEM_4900,1
ITEM_1056,ITEM_2512,1
ITEM_2343,ITEM_4293,1
ITEM_31,ITEM_4211,1
ITEM_1173,ITEM_748,1
ITEM_2889,ITEM_3,1
ITEM_1523,ITEM_1529,1
ITEM_1093,ITEM_4525,1
ITEM_1823,ITEM_775,1
ITEM_1484,ITEM_3900,1
ITEM_4726,ITEM_580,1
ITEM_1208,ITEM_763,1
ITEM_4907,ITEM_778,1
ITEM_3470,ITEM_4449,1
ITEM_1462,ITEM_3817,1
ITEM_1876,ITEM_3146,1
ITEM_1979,ITEM_3990,1
ITEM_2978,ITEM_4760,1
ITEM_234,ITEM_2726,1
ITEM_1175,ITEM_457,1
ITEM_3774,ITEM_59,1
ITEM_4323,ITEM_655,1
ITEM_4780,ITEM_4797,1
ITEM_3262,ITEM_586,1
ITEM_3279,ITEM_442,1
ITEM_1191,ITEM_2246,1
ITEM_1402,ITEM_266,1
ITEM_61,ITEM_670,1
ITEM_155,ITEM_2886,1
ITEM_1822,ITEM_3698,1
ITEM_2964,ITEM_477,1
ITEM_2389,ITEM_474,1
ITEM_1593,ITEM_1806,1
ITEM_3490,ITEM_4493,1
ITEM_2651,ITEM_4653,1
ITEM_3769,ITEM_4465,1
ITEM_2268,ITEM_4601,1
ITEM_1175,ITEM_4309,1
ITEM_1295,ITEM_2400,1
ITEM_1807,ITEM_549,1
ITEM_1116,ITEM_963,1
ITEM_3706,ITEM_789,1
ITEM_41,ITEM_4694,1
ITEM_2625,ITEM_2787,1
ITEM_2401,ITEM_3476,1
ITEM_779,ITEM_86,1
ITEM_1870,ITEM_4046,1
ITEM_1870,ITEM_4151,1
ITEM_2012,ITEM_4859,1
ITEM_1386,ITEM_3546,1
ITEM_1437,ITEM_2943,1
ITEM_1012,ITEM_4990,1
ITEM_404,ITEM_443,1
ITEM_134,ITEM_4001,1
ITEM_2057,ITEM_3536,1
ITEM_2279,ITEM_4863,1
ITEM_2078,ITEM_3053,1
ITEM_1554,ITEM_3623,1
ITEM_3531,ITEM_4293,1
ITEM_2687,ITEM_917,1
ITEM_1156,ITEM_4595,1
ITEM_4030,ITEM_625,1
ITEM_4368,ITEM_4745,1
ITEM_3228,ITEM_4262,1
ITEM_364,ITEM_4159,1
ITEM_3639,ITEM_4558,1
ITEM_1170,ITEM_4403,1
ITEM_2993,ITEM_82,1
ITEM_2392,ITEM_264,1
ITEM_3183,ITEM_4699,1
ITEM_156,ITEM_3591,1
ITEM_2528,ITEM_2896,1
ITEM_1281,ITEM_3936,1
ITEM_141,ITEM_3188,1
ITEM_3004,ITEM_3951,1
ITEM_1042,ITEM_2123,1
ITEM_1433,ITEM_158,1
ITEM_2757,ITEM_3567,1
ITEM_2947,ITEM_3939,1
ITEM_4018,ITEM_982,1
ITEM_1569,ITEM_3238,1
ITEM_1987,ITEM_3582,1
ITEM_2836,ITEM_4025,1
ITEM_1251,ITEM_221,1
ITEM_1164,ITEM_4104,1
ITEM_4622,ITEM_4625,1
ITEM_1702,ITEM_3751,1
ITEM_4512,ITEM_976,1
ITEM_2240,ITEM_3521,1
ITEM_145,ITEM_4720,1
ITEM_228,ITEM_2993,1
ITEM_1226,ITEM_3110,1
ITEM_2082,ITEM_2841,1
ITEM_1630,ITEM_4137,1
ITEM_1540,ITEM_2763,1
ITEM_3912,ITEM_4597,1
ITEM_2172,ITEM_3638,1
ITEM_1807,ITEM_662,1
ITEM_1317,ITEM_412,1
ITEM_391,ITEM_4598,1
ITEM_1502,ITEM_3512,1
ITEM_1500,ITEM_243,1
ITEM_1824,ITEM_4090,1
ITEM_1118,ITEM_4335,1
ITEM_2742,ITEM_2782,1
ITEM_3494,ITEM_419,1
ITEM_3241,ITEM_4147,1
ITEM_1968,ITEM_581,1
ITEM_4519,ITEM_4672,1
ITEM_3020,ITEM_3772,1
ITEM_4052,ITEM_4465,1
ITEM_1525,ITEM_3054,1
ITEM_2525,ITEM_263,1
ITEM_1054,ITEM_3981,1
ITEM_3054,ITEM_80,1
ITEM_2103,ITEM_4544,1
ITEM_1816,ITEM_2420,1
ITEM_1464,ITEM_2988,1
ITEM_1888,ITEM_424,1
ITEM_3459,ITEM_3674,1
ITEM_1913,ITEM_3394,1
ITEM_231,ITEM_4519,1
ITEM_334,ITEM_3372,1
ITEM_298,ITEM_4043,1
ITEM_405,ITEM_4205,1
ITEM_620,ITEM_933,1
ITEM_1668,ITEM_4447,1
ITEM_1931,ITEM_962,1
ITEM_1518,ITEM_2399,1
ITEM_2374,ITEM_3174,1
ITEM_1676,ITEM_2031,1
ITEM_1105,ITEM_4602,1
ITEM_4396,ITEM_4757,1
ITEM_2049,ITEM_719,1
ITEM_2842,ITEM_4092,1
ITEM_4350,ITEM_794,1
ITEM_444,ITEM_926,1
ITEM_1704,ITEM_601,1
ITEM_4966,ITEM_911,1
ITEM_3650,ITEM_597,1
ITEM_2708,ITEM_441,1
ITEM_2184,ITEM_3664,1
ITEM_3617,ITEM_938,1
ITEM_1120,ITEM_1579,1
ITEM_2226,ITEM_896,1
