item_1,item_2,frequency
ITEM_2192,ITEM_2712,1
ITEM_3909,ITEM_467,1
ITEM_1669,ITEM_2753,1
ITEM_4388,ITEM_554,1
ITEM_17,ITEM_4877,1
ITEM_527,ITEM_76,1
ITEM_1009,ITEM_1614,1
ITEM_2011,ITEM_2620,1
ITEM_1027,ITEM_3046,1
ITEM_1273,ITEM_4286,1
ITEM_2675,ITEM_4252,1
ITEM_4401,ITEM_4439,1
ITEM_4314,ITEM_4956,1
ITEM_56,ITEM_690,1
ITEM_2812,ITEM_604,1
ITEM_1674,ITEM_3135,1
ITEM_3419,ITEM_4683,1
ITEM_223,ITEM_3068,1
ITEM_4803,ITEM_4885,1
ITEM_2564,ITEM_4325,1
ITEM_3870,ITEM_4873,1
ITEM_107,ITEM_2533,1
ITEM_1602,ITEM_3011,1
ITEM_3692,ITEM_4561,1
ITEM_3607,ITEM_4324,1
ITEM_3593,ITEM_930,1
ITEM_1488,ITEM_4698,1
ITEM_1185,ITEM_2748,1
ITEM_1556,ITEM_2703,1
ITEM_1991,ITEM_3035,1
ITEM_2012,ITEM_2962,1
ITEM_3777,ITEM_3969,1
ITEM_2546,ITEM_4873,1
ITEM_2625,ITEM_3421,1
ITEM_457,ITEM_544,1
ITEM_3277,ITEM_4194,1
ITEM_1398,ITEM_2357,1
ITEM_1743,ITEM_2870,1
ITEM_3094,ITEM_3823,1
ITEM_2283,ITEM_3862,1
ITEM_310,ITEM_779,1
ITEM_4071,ITEM_4210,1
ITEM_1517,ITEM_2357,1
ITEM_2668,ITEM_694,1
ITEM_3671,ITEM_52,1
ITEM_2049,ITEM_737,1
ITEM_3601,ITEM_4641,1
ITEM_2459,ITEM_3593,1
ITEM_1691,ITEM_3125,1
ITEM_1695,ITEM_2892,1
ITEM_3713,ITEM_4951,1
ITEM_1752,ITEM_1813,1
ITEM_1404,ITEM_4097,1
ITEM_3978,ITEM_4369,2
ITEM_1699,ITEM_1984,1
ITEM_1970,ITEM_4636,1
ITEM_3576,ITEM_4178,1
ITEM_1217,ITEM_3313,1
ITEM_4704,ITEM_542,1
ITEM_2080,ITEM_2397,1
ITEM_1316,ITEM_436,1
ITEM_400,ITEM_672,1
ITEM_1347,ITEM_3965,1
ITEM_4825,ITEM_64,1
ITEM_3010,ITEM_3794,1
ITEM_1430,ITEM_2547,1
ITEM_2229,ITEM_2668,1
ITEM_1751,ITEM_2425,1
ITEM_4980,ITEM_526,1
ITEM_3437,ITEM_474,1
ITEM_1319,ITEM_3786,1
ITEM_3904,ITEM_4606,1
ITEM_2565,ITEM_4122,1
ITEM_4145,ITEM_4388,1
ITEM_2946,ITEM_4781,1
ITEM_2687,ITEM_4084,1
ITEM_3223,ITEM_3515,1
ITEM_1812,ITEM_4630,1
ITEM_2065,ITEM_2134,1
ITEM_1614,ITEM_1625,1
ITEM_4361,ITEM_4362,1
ITEM_1058,ITEM_3293,1
ITEM_1059,ITEM_4232,1
ITEM_3903,ITEM_587,1
ITEM_3820,ITEM_537,1
ITEM_1918,ITEM_705,1
ITEM_2692,ITEM_2785,1
ITEM_4857,ITEM_915,1
ITEM_231,ITEM_2803,1
ITEM_2507,ITEM_596,1
ITEM_1959,ITEM_2414,1
ITEM_2029,ITEM_2288,1
ITEM_2533,ITEM_3174,1
ITEM_4911,ITEM_866,1
ITEM_2833,ITEM_4494,1
ITEM_1408,ITEM_148,1
ITEM_1271,ITEM_2978,1
ITEM_3467,ITEM_4849,1
ITEM_1113,ITEM_3885,1
ITEM_2711,ITEM_4534,1
ITEM_2211,ITEM_3586,1
ITEM_2415,ITEM_3413,1
ITEM_2881,ITEM_4288,1
ITEM_1478,ITEM_4648,1
ITEM_2034,ITEM_2591,1
ITEM_4126,ITEM_831,1
ITEM_2051,ITEM_471,1
ITEM_2510,ITEM_826,1
ITEM_1509,ITEM_3090,1
ITEM_1301,ITEM_279,1
ITEM_1672,ITEM_1791,1
ITEM_3009,ITEM_3421,1
ITEM_1017,ITEM_2445,1
ITEM_1495,ITEM_2738,1
ITEM_149,ITEM_3103,1
ITEM_604,ITEM_889,1
ITEM_4239,ITEM_4890,1
ITEM_2950,ITEM_66,1
ITEM_3530,ITEM_771,1
ITEM_1443,ITEM_4483,1
ITEM_3914,ITEM_4433,1
ITEM_3951,ITEM_4911,1
ITEM_397,ITEM_668,1
ITEM_1325,ITEM_3668,1
ITEM_3220,ITEM_3708,1
ITEM_218,ITEM_810,1
ITEM_4215,ITEM_4889,1
ITEM_1799,ITEM_2108,1
ITEM_2903,ITEM_4144,1
ITEM_2207,ITEM_2375,1
ITEM_4700,ITEM_921,1
ITEM_343,ITEM_850,1
ITEM_1237,ITEM_1405,1
ITEM_2292,ITEM_3409,1
ITEM_3407,ITEM_4588,1
ITEM_1677,ITEM_4519,1
ITEM_1984,ITEM_2690,1
ITEM_3828,ITEM_4449,1
ITEM_3564,ITEM_4778,1
ITEM_1577,ITEM_4769,1
ITEM_1317,ITEM_1498,1
ITEM_2346,ITEM_3312,1
ITEM_4303,ITEM_4792,1
ITEM_2337,ITEM_3725,1
ITEM_3386,ITEM_881,1
ITEM_328,ITEM_3451,1
ITEM_2139,ITEM_2759,1
ITEM_4016,ITEM_406,1
ITEM_2358,ITEM_4815,1
ITEM_162,ITEM_849,1
ITEM_1907,ITEM_2159,1
ITEM_2451,ITEM_506,1
ITEM_2586,ITEM_817,1
ITEM_901,ITEM_997,1
ITEM_1261,ITEM_2636,1
ITEM_1154,ITEM_4439,1
ITEM_1842,ITEM_3248,1
ITEM_4865,ITEM_4923,1
ITEM_1195,ITEM_4819,1
ITEM_4722,ITEM_4819,1
ITEM_1644,ITEM_4166,1
ITEM_113,ITEM_158,1
ITEM_1677,ITEM_3854,1
ITEM_2990,ITEM_3188,1
ITEM_2942,ITEM_3863,1
ITEM_3021,ITEM_3666,1
ITEM_1599,ITEM_3728,1
ITEM_2413,ITEM_4910,1
ITEM_215,ITEM_3221,1
ITEM_1026,ITEM_1955,1
ITEM_1213,ITEM_4340,1
ITEM_2366,ITEM_4905,1
ITEM_3855,ITEM_4546,1
ITEM_1283,ITEM_3792,1
ITEM_1509,ITEM_3188,1
ITEM_1781,ITEM_4694,1
ITEM_3753,ITEM_4987,1
ITEM_2991,ITEM_588,1
ITEM_2003,ITEM_2666,1
ITEM_1569,ITEM_920,1
ITEM_2023,ITEM_4623,1
ITEM_39,ITEM_539,1
ITEM_1908,ITEM_983,1
